Delta,Theta,Alpha,Beta,Gamma
-0.0009655611368787301,-0.0004912155635023854,0.00038692797050866835,-0.016771446051415742,-0.007987184323723208
-0.0010389113308858428,-0.000456755367339389,0.00046040310652161566,-0.013811173612529407,-0.005962102714792654
-0.0011126389433952697,-0.00041166009539345686,0.0005298293488172397,-0.009518848230870914,-0.0030896670709425183
-0.00118602879651307,-0.00035522179161257965,0.0005932830673662878,-0.004297394587663563,-0.00012580205347775402
-0.0012582251492768476,-0.0002866818858905942,0.0006490168418293678,0.0013532757732561314,0.002254095702641666
-0.0013282308542723544,-0.00020524799862240114,0.0006954932255033238,0.006887086807172587,0.0036764358918342406
-0.0013949114610514576,-0.00011012028246518176,0.0007314029242599477,0.011767889161746604,0.004168020238273234
-0.0014570031497386925,-5.248010156967353e-07,0.0007556698329546256,0.015524896302463063,0.004063537587058871
-0.0015131255626537183,0.00012424494194324172,0.0007674421738801474,0.017800086095126975,0.0037477590321763126
-0.001561802165292781,0.00026477472712553725,0.0007660669330204807,0.018380827683683328,0.003385933682502372
-0.0016014899568459727,0.0004214626495649872,0.0007510469725434173,0.017214251981410453,0.002840953555822191
-0.0016306174163990478,0.0005944417557311596,0.0007219860037936293,0.014404280535401541,0.0018605167637389937
-0.0016476266283292024,0.0007835007107149657,0.0006785320742754826,0.010195332459535227,0.00040277745798058894
-0.0016510147484573763,0.0009880121454138397,0.0006203313849634136,0.004947110925392723,-0.001170695732560573
-0.0016393717087972285,0.001206875105299714,0.0005470005157960897,-0.0008967799486523343,-0.0022302456103649826
-0.0016114135998682533,0.00143847337317683,0.0004581196905842592,-0.006845202074536547,-0.002280830610844487
-0.0015660122920503818,0.0016806492417289322,0.0003532466496468429,-0.012399470886406897,-0.0013362185509313501
-0.0015022207846800456,0.0019306938818108431,0.0002319514495148915,-0.01709388233893117,3.875907090660692e-05
-0.001419291780687348,0.002185358535137963,9.38747810554285e-05,-0.02053220156246464,0.0010762019571167853
-0.0013166861796837354,0.00244089171036217,-6.118755225308782e-05,-0.022415912818989647,0.0012950772600647665
-0.001194069607578549,0.00269310462859303,-0.00023317528328603175,-0.022562336237717633,0.0007694527407203013
-0.0010512978994943242,0.0029374619149453883,-0.00042163693611623154,-0.020913399721512002,-1.3859064913081668e-05
-0.0008883947478026338,0.003169190277468594,-0.0006255980714827664,-0.01753715838246719,-0.0005747171195513505
-0.0007055253089061603,0.0033833967610943493,-0.000843438240533124,-0.012623595824841108,-0.0007963781645368321
-0.0005029688111094947,0.003575189435912344,-0.0010727887625235286,-0.006474858906032263,-0.0009518165969428561
-0.00028109249025827455,0.0037397946932541198,-0.001310461363209665,0.0005106613957392315,-0.0014101346065175805
-4.032942753732455e-05,0.0038726650823644824,-0.0015524168393449174,0.007860509194374431,-0.0022817987726230305
0.00021883629826172652,0.003969570485352767,-0.0017937826236838813,0.015055666843530591,-0.0032843116956217974
0.0004958735202689147,0.004026665493265175,-0.0020289263256920943,0.0215619027313778,-0.003910851830298658
0.0007901945810928066,0.0040405285037118524,-0.0022515876867749305,0.026863800866489845,-0.003745478873370428
0.0011011326375728386,0.0040081726803385485,-0.00245506471738364,0.030500847642358477,-0.0026829230583261454
0.0014279081150123712,0.003927033496733452,-0.0026324433237495397,0.032104784244285846,-0.0009235185487387356
0.0017695883192605226,0.00379494054862393,-0.002776855300749522,0.03143628180288955,0.0011962561367936694
0.002125044886444525,0.0036100825697740783,-0.00288174740274504,0.028417471324271616,0.0033728228518536316
0.0024929140192754603,0.0033709749704917465,-0.0029411435252920167,0.02315585657482394,0.005385106255373319
0.0028715645570614717,0.0030764391350228183,-0.002949882441926213,0.015955078660251004,0.007032662347485134
0.003259078493581777,0.0027256015671685975,-0.002903815609604937,0.007308700968475573,0.008059693080116972
0.003653247143741023,0.002317918042424967,-0.002799953914687328,-0.0021256304180063265,0.00815432612379917
0.0040515839786528455,0.0018532236530893048,-0.0026365582636637907,-0.011572498411467801,0.007040546088707223
0.004451353157595523,0.001331805742177852,-0.002413174678149388,-0.02020360203510405,0.004615714592030466
0.00484961187842736,0.0007544947901494503,-0.002130618245086645,-0.027215789109914904,0.0010668465369551468
0.005243264744344742,0.00012276817492659728,-0.0017909119495489187,-0.03191354031368621,-0.0030901537081048274
0.005629128278131447,-0.0005611385651977292,-0.0013971879749107004,-0.03378566041923987,-0.0070859269099196
0.006004002417079119,-0.0012941206110279823,-0.000953562293390108,-0.03256681402172257,-0.010095956525023722
0.006364743453716988,-0.002072104442855648,-0.00046499783808422765,-0.028277162332184566,-0.011512043840603165
0.0067083309984957975,-0.0028899745123706,6.282562934214393e-05,-0.02123611841720611,-0.011167306689895575
0.00703192185343257,-0.0037415391984639197,0.0006236187030218432,-0.012047998997219169,-0.00937515764852371
0.007332886557490583,-0.004619543496032932,0.0012105572870155488,-0.0015584141405416377,-0.00672671543309103
0.007608828347870434,-0.005515728229271424,0.0018163251987742843,0.009217996249721434,-0.0037512744608523057
0.00785758725401143,-0.0064209297726944845,0.0024331315311026296,0.019194332267288623,-0.0006643274775486544
0.008077232916724717,-0.007325212216258593,0.0030527129949012638,0.02732375501392646,0.002609306410924466
0.0082660491975378,-0.0082180244218774,0.0036663315621779323,0.03271425708643741,0.006145435089492182
0.008422513307243706,-0.00908837473255584,0.004264777581204303,0.03473123678005496,0.009686271966433489
0.008545272895951727,-0.009925014752876698,0.004838389624247837,0.033074795904078524,0.01254011775845613
0.008633125612938618,-0.010716621848440976,0.005377103393409886,0.027822249763539284,0.013828165476054158
0.008685005584609414,-0.01145197035188895,0.005870540478152057,0.01943036172257082,0.012928488341617184
0.00869997940220775,-0.012120085006331624,0.006308142603344553,0.008695655827673891,0.009816835175903402
0.008677251520445333,-0.012710375174200294,0.006679350182875946,-0.0033246844795093242,0.00508721243456741
0.00861617724579225,-0.01321275162466579,0.00697381892980511,-0.015423798011103596,-0.0003224785450813477
0.008516281685694417,-0.01361772765205355,0.007181666789034783,-0.026375198402171944,-0.005478365559069837
0.008377284267728175,-0.01391650440171127,0.007293744062187456,-0.035065431634166686,-0.00965510634294093
0.008199128784457223,-0.0141010399327882,0.007301918901946934,-0.04061263805101073,-0.012355461414784658
0.007982017197385519,-0.014164104706789114,0.007199366402402045,-0.042457694489037225,-0.013272513690763647
0.007726442434750643,-0.014099331400269774,0.006980843906549865,-0.04041985806791281,-0.012328854259961412
0.007433213351990462,-0.013901270332594327,0.006642931971969995,-0.034713570629494185,-0.009781572774686395
0.007103465661634327,-0.013565460347122308,0.006184222824966212,-0.02592609314084614,-0.006245031379499716
0.0067386558256320546,-0.013088519058777375,0.005605445618372704,-0.014957588271561266,-0.0025076748868229906
0.006340538747691341,-0.012468249366627458,0.004909526710320966,-0.0029277559312087162,0.0008023723773042226
0.005911132617020119,-0.011703754541328276,0.004101589648132815,0.008943028141938451,0.0034805416733615954
0.005452674901772031,-0.010795552985230867,0.0031889023915199093,0.019465781168515373,0.005727973055378604
0.004967573289811779,-0.00974568416695636,0.002180780221281236,0.02761295188904511,0.007846023962831988
0.004458355602333808,-0.008557797056003893,0.001088453944340601,0.032630998356367964,0.009865380399639505
0.0039276235373029485,-0.007237211341654644,-7.508531110358443e-05,0.03412249940416406,0.01139014211070328
0.003378015495961187,-0.005790941604811977,-0.0012952530492453898,0.03208860126488826,0.011773081286570647
0.002812182616338616,-0.004227677253932503,-0.0025560412229294915,0.026926707987844373,0.010489497274588951
0.0022327795591087617,-0.0025577162142035362,-0.0038401875946227986,0.019382618310375032,0.00744658118745322
0.0016424688493380075,-0.0007928557601187145,-0.005129347144155647,0.01046126193617321,0.0030443917348562735
0.0010439359997237087,0.001053752840970149,-0.006404271519567027,0.0013057463645844807,-0.0019957540199506065
0.0004399123866736122,0.0029677783450325844,-0.007645003272216399,-0.0069405808031622095,-0.006875549421634351
-0.00016679712604869752,0.004933904433015292,-0.008831091391454578,-0.013271620309755202,-0.010889952515420052
-0.0007732855972020148,0.006936036263058535,-0.009941835306853433,-0.016938604833272773,-0.013496777117087867
-0.0013765196949515961,0.00895750699599585,-0.01095656580269245,-0.017538946161983333,-0.014351369291859904
-0.001973325724470481,0.010981271500136752,-0.011854970835928874,-0.015064257652554293,-0.013356491128662907
-0.002560390943467031,0.01299007683783908,-0.012617469898567752,-0.009902159588976046,-0.01069765169454391
-0.0031342821463981665,0.014966604795491507,-0.013225632741616804,-0.002790661823039129,-0.006798139124262818
-0.0036914802699690823,0.016893587793382164,-0.013662630132135868,0.005271116185409691,-0.0021871885594706
-0.0042284280762382555,0.018753902848923944,-0.013913699310757591,0.013146159851703863,0.00263286433940714
-0.004741588249173978,0.020530648100654372,-0.013966605899971217,0.0197012240860754,0.007218232324803973
-0.005227510214965865,0.022207204963636457,-0.013812084970156404,0.023948066286485704,0.011108282788662754
-0.005682903843082372,0.023767289415343347,-0.013444243615808031,0.025165868949476245,0.013760866185629085
-0.006104716235816075,0.025194999299920185,-0.01286090464448408,0.022990570764949664,0.014636195736884187
-0.006490205245378147,0.026474868787444636,-0.012063868048173623,0.017462538009986303,0.013440127480389953
-0.0068370022535153094,0.027591942615516066,-0.011059067551587708,0.009029155525299537,0.010364782965032224
-0.007143158354555259,0.028531879385181282,-0.009856605787470555,-0.0014973609453712033,0.00610954512077248
-0.007407171753115548,0.029281086218116186,-0.008470662068355424,-0.013023562056875566,0.001603195487028727
-0.007627997885411503,0.029826880143610787,-0.0069192772867071916,-0.024292684852707504,-0.002417643054606539
-0.007805045635648501,0.03015766795127981,-0.00522402752537341,-0.03402508376975667,-0.00568306804800456
-0.007938162662264282,0.03026313657860887,-0.0034096006093251273,-0.04106482515129623,-0.008317835831114494
-0.008027611416579756,0.03013444839053903,-0.0015032900367490066,-0.04451375762453383,-0.010483533252555952
-0.008074036518890383,0.02976443718213108,0.0004655786981440531,-0.043835634178262216,-0.012022603778064373
-0.008078424574613921,0.02914779999024036,0.0024662720144229067,-0.03891759762897232,-0.0124007070291665
-0.008042058900714728,0.028281277503134056,0.004467301584122761,-0.030083043798353283,-0.01102132498763832
-0.007966472959977064,0.027163813819403557,0.006437083732799689,-0.018056642634575557,-0.007701388606292788
-0.007853406717668553,0.025796686001461736,0.008344581372539408,-0.003887785673670918,-0.002965093823456785
-0.007704769442148086,0.024183595609348862,0.010159907493795162,0.011157509191408541,0.0020695016483892595
-0.007522611009114417,0.022330717544854523,0.011854873759426026,0.025724008520795785,0.006161590656312948
-0.007309102039986612,0.02024670515535802,0.013403473119097379,0.038500825321741795,0.008493808339299115
-0.007066521616713201,0.01794265387779764,0.01478229063289396,0.0483480802778308,0.008974738148658835
-0.006797250161401613,0.01543202819597993,0.015970841125428754,0.05440465774933303,0.008146884487062998
-0.006503764564903386,0.012730557946361716,0.016951835349616185,0.05616694805628307,0.006793240373474332
-0.0061886328704623015,0.009856109910229529,0.017711377809752554,0.05353115026345955,0.0054959218376846326
-0.005854506602946446,0.006828539479531408,0.018239099562080294,0.04679514396628617,0.004392808006920703
-0.005504109806861856,0.003669525655164521,0.018528228883544412,0.036620020490959436,0.003232732112236383
-0.005140224640041925,0.00040239140623390593,0.018575602402929183,0.02395576419285526,0.0016510957251859937
-0.00476567380591167,-0.002948089224725778,0.01838161945397326,0.009939686828135218,-0.0005200963128694882
-0.004383300291310754,-0.0063558961007581455,0.01795014289998635,-0.004220680078371793,-0.003084674254599896
-0.003995944994845908,-0.009793978987403812,0.017288350183030668,-0.017366993645351273,-0.005532496461546638
-0.0036064229777596174,-0.01323448365329142,0.01640653871075485,-0.02849879161060051,-0.007257273812878702
-0.0032174992263965235,-0.016648987324676137,0.015317889953378324,-0.03686028436376985,-0.007812543098056368
-0.0028318649568055457,-0.020008742874026698,0.014038196837658872,-0.04199715355083351,-0.007077498976542586
-0.002452115645157259,-0.02328493126206751,0.012585559157551168,-0.04377915493605346,-0.0052716737687192716
-0.0020807321257785153,-0.026448921887232565,0.010980051795497506,-0.04238846500213663,-0.002841881302748115
-0.0017200661048691244,-0.029472540358352395,0.009243370840267578,-0.038277482332449216,-0.00029661841949718055
-0.0013723310438116523,-0.032328342381954936,0.007398463607981313,-0.03210266388476717,0.0019373061934815161
-0.0010395984872223006,-0.03498989082894166,0.005469150208578235,-0.024642722808257054,0.0035961261355992643
-0.0007237988371893308,-0.037432031150208725,0.003479746057329317,-0.016710295273551234,0.004594571605565602
-0.0004267248533574297,-0.03963115911197474,0.001454695579580589,-0.009066306648093976,0.004988741294859459
-0.0001500361657688873,-0.04156547496797649,-0.0005817733828514284,-0.0023458348777213355,0.004904234947295294
0.00010473633625212012,-0.04321521938169025,-0.0026059669581633255,0.0029969583330682796,0.004455070633924162
0.00033618684359247315,-0.04456288758035456,-0.004595009032147545,0.0067195880331275505,0.00369070292203397
0.0005430323487149456,-0.0455934184341739,-0.006527087264931768,0.008795794380083521,0.002605529988640301
0.000724112982855892,-0.04629435450661716,-0.008381657553443455,0.009395610176713292,0.0012118136688702122
0.0008783966901187476,-0.04665596870066886,-0.01013960379868156,0.008845622927450917,-0.0003731273704075773
0.001004989724844695,-0.04667135400107359,-0.011783351793911094,0.007575726117267128,-0.001899645251311967
0.0011031534771132146,-0.04633647499122915,-0.013296939268081738,0.006059054329707862,-0.0030599242370960966
0.0011723270212690862,-0.045650182199573494,-0.014666047383471801,0.004751581573688312,-0.0036290614681349915
0.0012121542021091877,-0.04461419174600845,-0.015878001031340752,0.004037488465854704,-0.0035786968072084166
0.0012225140459025475,-0.04323303316804245,-0.016921745989356637,0.004185753415343994,-0.003080767684777241
0.0012035531459771045,-0.041513968843249156,-0.01778781152673118,0.005322031533225772,-0.002400119783334673
0.0011557177666167318,-0.03946689019531407,-0.018468268470873316,0.007417618256274707,-0.0017588209370988758
0.00107978187649568,-0.03710419858499054,-0.01895669475096946,0.010294775287791207,-0.0012681165353209253
0.0009768661943322385,-0.034440680637646166,-0.019248161135468903,0.01364597353060467,-0.0009538130422175866
0.0008484437127584933,-0.03149338685327301,-0.019339247372397717,0.01706428592561623,-0.0008131218710592681
0.0006963292216468335,-0.02828151847641325,-0.019228093123894816,0.020082792908981618,-0.0008206932458923382
0.0005226530176930759,-0.02482632269113116,-0.018914481109428446,0.02222123454841489,-0.0008709460835660031
0.00032982078714821947,-0.021150992856153884,-0.01839994461095277,0.023037316363210616,-0.000735322348333905
0.00012046191273597709,-0.017280569877719497,-0.017687889311606718,0.022178257905463378,-0.0001294485934146512
-0.00010263214415671551,-0.013241841760033287,-0.016783719233553315,0.019426625594909704,0.0011052988183106191
-0.000336577839598872,-0.009063238529725917,-0.015694955956448306,0.014734494618811133,0.002824851507955907
-0.000578475208920102,-0.004774717797139075,-0.01443133804303258,0.008241758559747542,0.004566716018971189
-0.0008254845855351057,-0.000407633178516887,-0.013004884738892247,0.00027694396694324545,0.0057504654746296175
-0.0010748985228360287,0.004005423930432689,-0.011429907067562304,-0.008659146566380239,0.005980470845981345
-0.0013242034469379326,0.008430817505393642,-0.009722952105996214,-0.01792577879076096,0.005243025794286239
-0.0015711272922802918,0.01283409959712359,-0.007902671840470705,-0.026789067730784072,0.0038597973662639856
-0.0018136712150594292,0.01718028333348859,-0.0059896141770796555,-0.03448075085727865,0.0022433327131933
-0.002050124462742548,0.021434154577364566,-0.004005938456720067,-0.04026476061764817,0.0006473971947700886
-0.0022790617850476087,0.02556061941119961,-0.0019750613312744655,-0.04350556857789821,-0.000906927429392967
-0.0024993235117017117,0.02952508275577136,7.875713694040126e-05,-0.04373153705355763,-0.0025049393199372857
-0.002709980439472933,0.03329384950396698,0.002130871529207946,-0.04068734822921117,-0.0041502703410219504
-0.002910288519645738,0.03683453441817365,0.004156731195281272,-0.03437125262093501,-0.005683907494643086
-0.003099640424782647,0.040116463509090296,0.006132356243245617,-0.025054102435761644,-0.006860419618790008
-0.003277520925184761,0.043111050216939985,0.008034784069943457,-0.013277304106570433,-0.007481522381685593
-0.003443470561643094,0.04579213447161775,0.009842466954621022,0.00017331522540941225,-0.007447106578102957
-0.003597058889946245,0.048136278872105906,0.011535609063585736,0.014319639536744293,-0.0066875184692624995
-0.0037378665563858712,0.05012302033968822,0.013096437251636955,0.028068021059035993,-0.005083034647935073
-0.0038654755088250855,0.05173507615748571,0.014509402567544237,0.04030445484511194,-0.002511553394236179
-0.0039794678922761345,0.052958501822774444,0.015761309813644844,0.04999758792318484,0.0009538212625887921
-0.004079434802054371,0.05378279775357929,0.016841374029876427,0.0562970928634674,0.004847587338897183
-0.00416499481413717,0.05420096472883106,0.017741207460042308,0.058616185928905586,0.008325371908522465
-0.004235819412724973,0.05420951333996182,0.01845474759391169,0.05669037588710909,0.010468744324656746
-0.00429165976036401,0.05380843772521566,0.018978143049743077,0.05060798966839006,0.010730235326788363
-0.00433236845831956,0.053001165400290894,0.01930961611275202,0.04081032482737694,0.009222954009437345
-0.004357911606593312,0.05179449213820921,0.019449317678345894,0.028060520030060883,0.0066348330086767405
-0.004368369679635333,0.05019850526577397,0.019399183994845255,0.013381583323497405,0.0038036794512971944
-0.004363928802390833,0.04822649343434463,0.019162798231422175,-0.0020333894377035444,0.0012369964410838636
-0.004344865630975337,0.045894838203542405,0.018745256088021914,-0.016931828712534003,-0.0010915612162612192
-0.004311528992099423,0.043222883030136286,0.01815303394659871,-0.03012196353089661,-0.003532296477960157
-0.00426432047587645,0.04023277713977547,0.017393859118288175,-0.04058876492190887,-0.006296960128522436
-0.00420367534208589,0.03694929346404189,0.016476582708543526,-0.04759134613237743,-0.009087428468568625
-0.004130044968784589,0.03339962034224075,0.015411055451687966,-0.05073011370697361,-0.011096507771050479
-0.0040438824877435,0.029613126292455643,0.014208005837538017,-0.04997636867331315,-0.011401609678085135
-0.003945633580323291,0.025621096945031115,0.012878919098850385,-0.0456621013636956,-0.009501431573236654
-0.0038357340694913874,0.021456444188750114,0.01143591616033562,-0.03843237641660217,-0.0056512809942637935
-0.0037146148255809857,0.01715338986142988,0.009891633598600071,-0.029166494471253246,-0.0007902310150137066
-0.0035827130083513916,0.012747129177318406,0.008259108202368429,-0.018877030285759933,0.003882044553425988
-0.0034404874109789504,0.008273481421663405,0.006551671650599437,-0.008597968082196053,0.007411973319822533
-0.003288435063190354,0.0037685365306762207,0.004782861340362459,0.0007256397678282102,0.009393563125766549
-0.0031271062711589036,-0.0007316939515911446,0.002966352514148698,0.008334125336231226,0.009936885686420881
-0.0029571155908404002,-0.005191613806543034,0.0011159151763888834,0.013725036660554456,0.009395567734381102
-0.0027791465596629012,-0.009576360106920524,-0.00075460256921495,0.01669275344827973,0.008074211877057504
-0.002593948378383621,-0.013852096381502992,-0.0026312651489944204,0.01733238956626479,0.006102797465962398
-0.0024023234418186538,-0.017986276806663246,-0.004500017099020335,0.01600875327858503,0.0035146802275341994
-0.0022051058920256024,-0.021947879898777743,-0.006346634004580561,0.013294939252939586,0.0004173860409931212
-0.0020031330305335686,-0.02570761344436397,-0.008156666970969267,0.009888215400296049,-0.002897863282055166
-0.0017972128966674077,-0.02923809523414836,-0.009915393708074096,0.00651326197545166,-0.005987915240822749
-0.0015880920050361331,-0.03251401551960942,-0.011607790224624825,0.003824459526857636,-0.008393084808462015
-0.00137642698745345,-0.03551228673615179,-0.013218535769098394,0.002319442242457844,-0.009772088285258418
-0.0011627631021160374,-0.03821218465064135,-0.014732060799145191,0.0022750263125633553,-0.009958305372248386
-0.0009475218408949924,-0.04059548372837355,-0.0161326445604288,0.0037136856247785934,-0.008939300596215097
-0.000730999431571834,-0.04264658862172848,-0.017404565876779434,0.006404422530283489,-0.006819408713211498
-0.0005133775974875362,-0.04435266276535068,-0.018532307609531503,0.009897153541495951,-0.0038144480127909057
-0.0002947469717667072,-0.04570375324105606,-0.01950081116532571,0.01358560700963044,-0.0002690031035874347
-7.514186787141523e-05,-0.046692908061971086,-0.020295772275123705,0.016790727450793193,0.003356532342937258
0.0001454168848649704,-0.04731627862717144,-0.020903964025125482,0.01885462664676415,0.006565211613230618
0.0003668758087148622,-0.04757319776239717,-0.0213135694262279,0.019233933143789017,0.008943701474980276
0.0005891044719068599,-0.04746622353742578,-0.021514504835617627,0.01758096003956645,0.010251572947415796
0.0008118573964049855,-0.04700114085876209,-0.02149871723426725,0.01380183107987407,0.010423915436876346
0.0010347453013204945,-0.046186915652519964,-0.021260441613198386,0.008083037248877597,0.009499623165743678
0.0012572176307635002,-0.04503559916316643,-0.020796408283474555,0.0008818663710140629,0.0075484494267555975
0.0014785574705851168,-0.04356218205000976,-0.020105993215279432,-0.007118865052646471,0.004668094594779696
0.0016978892674314324,-0.0417843998347496,-0.01919130768305149,-0.015086370596834753,0.0010573395936865286
0.0019141989429082523,-0.039722493292796174,-0.018057226892983034,-0.022134319151042903,-0.0029028438693460903
0.0021263649563128656,-0.03739892970288269,-0.016711360899800232,-0.027428197644821874,-0.006648685789166824
0.002333197750285585,-0.03483809319513656,-0.015163974586098226,-0.030286833284970973,-0.009551106148108448
0.002533484011975335,-0.03206595439463699,-0.013427866298654894,-0.030268016275607962,-0.01110626799429926
0.002726031437149674,-0.029109730883576258,-0.011518216567895942,-0.02722824257670108,-0.011101241160230072
0.0029097093425843245,-0.025997550441756875,-0.009452418876143313,-0.021349687221841235,-0.0096682208926094
0.0030834807799757073,-0.022758128163597523,-0.007249903282806276,-0.01313113660718855,-0.007203284440047035
0.003246422999112367,-0.019420466028761022,-0.004931960565668944,-0.003343285514037471,-0.004196389731525486
0.0033977351119090157,-0.016013579528261334,-0.0025215697417902646,0.00704769232258285,-0.0010594396210637578
0.003536734049347427,-0.012566251584784126,-4.322665323962796e-05,0.01698104487013005,0.001965888374727545
0.003662841551774378,-0.009106810742514453,0.0024772325651031078,0.02541639066919118,0.004782025596170442
0.003775565474887578,-0.0056629293478976635,0.005012820818711854,0.031449727252980814,0.007315117940717672
0.00387447834166519,-0.002261437824929193,0.0075356093257351936,0.03441639232567069,0.009380376515585875
0.003959195581140289,0.001071848151886131,0.01001696272479284,0.033967987149226914,0.010632017447853586
0.0040293558774007225,0.004312290819501801,0.01242780508219303,0.030113704585452365,0.010656308360943159
0.004084606379812607,0.007436587602587309,0.014738921249589351,0.023221405273892815,0.0091768573183397
0.004124595437956767,0.010422926038361218,0.01692129634984889,0.013978846685343889,0.006254559895831754
0.004148974385567328,0.0132511377895691,0.018946492441050344,0.0033197435578003875,0.002347033972180754
0.004157407914575956,0.01590284966319831,0.020787056191218702,-0.007677308632459435,-0.0018283155864324096
0.004149590766884718,0.018361626408667068,0.02241694669344767,-0.017906221486081137,-0.005553516449508081
0.0041252678143497415,0.02061309902565679,0.023811970259231995,-0.026353972476833066,-0.008333139725977077
0.004084255173143624,0.022645073482457753,0.02495020933897676,-0.032210009260295776,-0.009955106012953432
0.004026460892101296,0.02444761652353608,0.025812434002972756,-0.03495111096908213,-0.010391546711659897
0.003951903909292559,0.026013115799132406,0.026382484787267516,-0.034391785739400216,-0.00966352880957022
0.0038607292046297713,0.027336310582407066,0.026647614856201454,-0.030695507518581716,-0.007805171469772016
0.0037532162943210057,0.028414288427962273,0.026598778974183876,-0.0243474697626549,-0.004954252686751464
0.0036297785782857654,0.0292464442553057,0.02623085872704958,-0.016093687636213383,-0.0014640963297961323
0.0034909528607555266,0.029834401961045098,0.02554281817270641,-0.00685392646900167,0.002103756491079618
0.003337380688559086,0.030181903096671077,0.024537789784394644,0.0023822520474818996,0.005148553622959
0.0031697846037943467,0.030294669953998113,0.023223094536940478,0.010665370864084847,0.007257099288440867
0.0029889423344590968,0.030180250450231486,0.021610201022676554,0.017189559426677582,0.008322330480352786
0.0027956609391879615,0.029847850547511674,0.01971462761006711,0.021377425222347923,0.008470175836391385
0.002590752179919022,0.029308158669552657,0.01755579103271173,0.02293617862102191,0.007868476490811696
0.0023750105701042636,0.028573166811959178,0.015156805592944855,0.021879135447207636,0.0065854020552935655
0.002149196173504812,0.027655993972462725,0.012544238564586821,0.018511717326981494,0.004612325842392157
0.0019140242852627122,0.02657071739088864,0.009747827588405707,0.013385408387838355,0.0020159012015223683
0.0016701631264298066,0.025332215083327694,0.006800164081183499,0.007226175061795029,-0.0009293925591207327
0.0014182392225631803,0.023956020359083563,0.0037363440915035018,0.0008459350017920054,-0.003755856737010196
0.0011588493335151022,0.022458187377272905,0.0005935867030800318,-0.004952705594402651,-0.0059620997768838856
0.0008925781646929804,0.020855167204413372,-0.0025891790571585496,-0.009467170065910786,-0.007197729803126364
0.0006200219485560945,0.019163695095848497,-0.005771756011186816,-0.01217016753157238,-0.007349849679122417
0.0003418180664167665,0.01740068964925682,-0.008913145968099443,-0.012761052113880815,-0.0065086120368308435
5.8679524629714385e-05,0.015583161972286857,-0.011972040685198738,-0.011189109277164141,-0.004889327402912412
