Delta,Theta,Alpha,Beta,Gamma
4.914435055478578e-09,8.316884836998977e-09,8.316884836998974e-09,2.7524988033868864e-06,4.9707020132579215e-05
4.3783212163785074e-08,7.380449932755782e-08,7.347428898807641e-08,2.263733892800007e-05,0.0003288285364307736
1.9702483523748206e-07,3.3040014777208016e-07,3.268302741937703e-07,9.186506816504741e-05,0.0009699555696096214
6.11370887412095e-07,1.0185115106692305e-06,9.987986948372971e-07,0.0002505605344615268,0.0016305195941923023
1.4992938239373454e-06,2.4778374034734665e-06,2.4026730307688184e-06,0.0005260114916240795,0.0014970671973227713
3.135350901439057e-06,5.133253919181272e-06,4.9083716372238604e-06,0.0009167991078490886,6.987728854590647e-06
5.854933631767426e-06,9.483428825084375e-06,8.916806562806204e-06,0.0013877912508779798,-0.0024343288080656595
1.0053075339204337e-05,1.6088343154533295e-05,1.4832020219447649e-05,0.0018736723500944364,-0.0045265341155169125
1.617920745851177e-05,2.5548989640412886e-05,2.302537669920297e-05,0.002287082579173224,-0.004938022962106205
2.4724582716719406e-05,3.847416556422405e-05,3.37880298847842e-05,0.002528520154196711,-0.003261378057984007
3.620249924708181e-05,5.543537443844716e-05,4.727442838144397e-05,0.0024977434193355786,-0.00030120750235924405
5.112540894579285e-05,7.69177317445511e-05,6.344683186072699e-05,0.0021081306530417615,0.002506815864055424
6.998472372923888e-05,0.00010327763662628933,8.203362608587789e-05,0.001304538341281892,0.004065501347881534
9.323727577997832e-05,0.00013471452159902927,0.00010251023199081265,8.19558028079531e-05,0.004230571813173593
0.00012129813519223936,0.00017125641471315314,0.00012410296501767787,-0.0015009402445448298,0.00365443680728639
0.00015453585121083407,0.0002127526480460821,0.00014580895607278272,-0.003319624317987463,0.0030694119788650144
0.00019326577905261737,0.0002588663517645444,0.0001664240023989675,-0.005195861377333422,0.002639539861271244
0.00023774018937226414,0.00030906465041347526,0.00018457527551413668,-0.006921593283612831,0.0019074829841383549
0.0002881379024290128,0.0003626114176204406,0.00019876264998946853,-0.008287789090902983,0.0003451882840081088
0.0003445580066661589,0.0004185704108746691,0.00020741511839339138,-0.009111002485863046,-0.001988123891641249
0.0004070202864938809,0.00047582302864701006,0.00020896464863104082,-0.009253541182139665,-0.0042652721993642
0.0004754707279952294,0.0005330974054565123,0.0002019316846432291,-0.008637289612699302,-0.005379174881744201
0.0005497872220620167,0.0005889999239289227,0.00018501044890423558,-0.007253199747411089,-0.004736993186206727
0.0006297809717959661,0.0006420409994492492,0.00015714302797200356,-0.005167097270978441,-0.0027303534040488213
0.000715192956625974,0.0006906537589880129,0.00011757844075918581,-0.0025194264888519545,-0.0004900245937902107
0.000805689193062708,0.0007332118292164018,6.592104680103726e-05,0.00048495269764857273,0.0009070286315278643
0.0009008600543749932,0.0007680549490090215,2.175506419383152e-06,0.0035987447044212315,0.001173177904687347
0.0010002263530926331,0.0007935265089315037,-7.320906443886497e-05,0.006563005604835963,0.0009199584218089558
0.0011032502150240856,0.0008080189233467663,-0.0001593013731845087,0.00913942763559893,0.0010626099707317413
0.0012093456096748552,0.0008100173118154005,-0.00025466757949961125,0.011136068415823099,0.0019978472461761277
0.0013178842045888355,0.0007981335149301142,-0.00035737707872601283,0.012421963001590057,0.0032176781512380185
0.0014281963480973154,0.0007711297804543323,-0.00046503503924584706,0.012931379549930982,0.003680917867317155
0.001539571259299504,0.0007279388860206484,-0.0005748339641739289,0.012662020981053646,0.0026616246690211284
0.0016512616749043577,0.0006676893897578678,-0.0006836140404287936,0.011671145911574829,0.0004049400208072668
0.001762495478450701,0.0005897398370277606,-0.0007879267187126129,0.010070313319575199,-0.0019435390631241075
0.0018724923771969073,0.0004937179574851826,-0.0008841037771719342,0.008016317316031616,-0.0031098263836466735
0.0019804807908282603,0.00037955593272578073,-0.0009683389717230421,0.0056955901449096905,-0.0025931886507108556
0.0020857106186397936,0.0002475138673767524,-0.0010367879107078342,0.0033022012050900056,-0.0010177045835992188
0.002187460587351386,9.818906222910027e-05,-0.001085685668624036,0.0010133680596925434,0.00033161794690883865
0.0022850418427299893,-6.748602134404423e-05,-0.001111475707004213,-0.0010316783922334342,0.0004404551132226162
