Delta,Theta,Alpha,Beta,Gamma
-0.002386385899603235,-0.0006515291207172025,0.001380489822414451,-0.027279496898167364,0.0009332859557425185
-0.00249891524749553,-0.00044882491399598096,0.0015674391174212198,-0.026939489381297057,0.0005744012116278474
-0.0026014967365970464,-0.00021407574447328254,0.0017323449906734747,-0.025362141501532303,0.0008821666567394512
-0.0026930514488224216,5.093782460430984e-05,0.0018666079735426967,-0.022566378347114138,0.0014335052214168508
-0.0027726512886314357,0.00034369048346988827,0.001961741107483364,-0.018624861862021478,0.0014636694671704132
-0.002839530293681204,0.0006609345575072351,0.0020096808044357574,-0.013670038077547927,0.0004292828575345944
-0.0028930902628966876,0.0009987424399355161,0.002003108274619768,-0.007894112086311363,-0.0014997290287705309
-0.0029328963940229986,0.0013525754446553333,0.0019357778057515016,-0.001540138822048385,-0.0034097847039663265
-0.002958663630662589,0.0017173764434753127,0.0018028388279495826,0.005113258314970642,-0.00418538418349445
-0.0029702397106893697,0.0020876743610506406,0.0016011294825172017,0.01176773772367827,-0.003295903591410536
-0.002967591991768572,0.002457686801869387,0.0013294184678161699,0.018117369262634388,-0.0012453938332043853
-0.002950800992941822,0.002821414397175197,0.0009885809097699694,0.02385772323705722,0.0007113405951144575
-0.002920057667507401,0.003172730785697002,0.0005817064388158733,0.028696631572356104,0.0014405751397105144
-0.0028756586038189086,0.0035054769581302375,0.00011414454655772048,0.03237081650429453,0.0007554635232816919
-0.002817995711497349,0.0038135644927105995,-0.00040651010980620396,0.034667847965951154,-0.0004521357334480023
-0.0027475420421292874,0.0040910833606621734,-0.0009704969868446126,0.0354478922404041,-0.0009056436602465469
-0.0026648386022234604,0.004332404536102259,-0.001566041679545386,0.034658515348102915,5.745646695153537e-05
-0.002570485746366434,0.004532270043061124,-0.002179584312331312,0.03233909351565667,0.001957670061677271
-0.0024651385636340443,0.004685870474903644,-0.002796078209394573,0.028616118352332475,0.0035256096977968605
-0.0023495025820400427,0.004788915452449758,-0.003399345222263121,0.023693048211911677,0.003648354255573269
-0.002224326677098288,0.004837701541097253,-0.003972473405764764,0.017837168608354843,0.002169235918066901
-0.0020903931641102,0.00482917683959784,-0.004498246874889852,0.011363368635673589,-5.108275559324858e-05
-0.001948507268065207,0.004760997729772274,-0.004959600508143174,0.004613916564838822,-0.0017979261830824097
-0.0017994873177206187,0.004631574874907477,-0.005340089822402752,-0.002064874251775542,-0.002328574884198961
-0.0016441542950599809,0.004440110337810382,-0.0056243610520695575,-0.008345799122014736,-0.00174575598150906
-0.00148331804172143,0.0041866300096859415,-0.005798604072637556,-0.013940183257508268,-0.0007356302911697519
-0.0013177593730596567,0.003872012192913631,-0.005850974608478526,-0.018612398494491676,5.167269498666703e-06
-0.001148211028845533,0.0034980069435187854,-0.005771979222736312,-0.022190998760613295,0.00017010659435461734
-0.0009753422004760405,0.0030672379042497224,-0.0055548203778595946,-0.024578184769426754,-0.00015121287195472664
-0.0007997492448394551,0.0025831823534403246,-0.005195695738124868,-0.025756636171515013,-0.0007052447479986961
-0.0006219508127564242,0.0020501330137579184,-0.004694039050704007,-0.025789927743367233,-0.001250647800911992
-0.0004423830398131307,0.0014731497386290164,-0.004052686749596231,-0.024813036170234275,-0.0015631625335771448
-0.0002613922722229022,0.0008580060877634966,-0.003277959452224544,-0.023013397068487162,-0.0014058404937343334
-7.922757057314244e-05,0.00021112767353770892,-0.0023796579193618504,-0.020607617707887303,-0.0006374903642349259
0.00010396139184220944,-0.0004604864091090894,-0.0013709808514026439,-0.017820364944001833,0.0005786054082892566
0.0002881166931582043,-0.0011493652007825033,-0.00026837125823932483,-0.014868879260302392,0.0017105873846642206
0.00047325546760883746,-0.001847687699837342,0.0009087091635596872,-0.011951697886380525,0.002124066296064448
0.000659449312460368,-0.00254741417356536,0.002138084335994031,-0.009237746261618263,0.0015529095127327051
0.0008468051631919096,-0.0032404159361062524,0.003395251694524009,-0.006853926085670051,0.00038683004988386105
0.0010354491503037806,-0.003918599329737883,0.0046538494447157085,-0.004873593451451948,-0.000532704714006456
0.0012255109359477858,-0.0045740266361367216,0.005886189644978914,-0.0033107367408131386,-0.000516186009205323
0.0014171056969639816,-0.005199037221198774,0.007063841086756358,-0.002122905683379027,0.0004368357095701064
0.0016103144471573247,-0.005786366181595318,0.008158250532687724,-0.001221616707810735,0.0016215761576145048
0.0018051671738810871,-0.006329251431487664,0.009141396017835273,-0.0004859971033774481,0.002166211511492761
0.0020016334179368232,-0.006821520240642224,0.009986464703178531,0.0002236796598297758,0.0016868048301113769
0.002199621038530334,-0.00725765330250877,0.010668539646087313,0.0010524645395374108,0.000522643223685502
0.0023989794667077483,-0.007632832319365937,0.011165271292745796,0.0021348600438783577,-0.0006154739630540548
0.0025995028426058025,-0.007942978774624146,0.011457507902552837,0.003575760146049736,-0.0012437187466170362
0.0028009318128275314,-0.008184785809351502,0.011529865749810533,0.005431411928907224,-0.001419358777962858
0.0030029570830835102,-0.008355737834963944,0.011371228645339713,0.00769631025550932,-0.001529650208523108
0.0032052287334630018,-0.008454111212012822,0.010975169233779574,0.01030038492989026,-0.0018082118366637965
0.0034073715796896745,-0.008478956013534295,0.010340279556367377,0.013115953364521298,-0.0020685632524449584
0.0036090016272652525,-0.008430068028157479,0.009470391296517899,0.015969710602822568,-0.0019113383639831245
0.003809736585311426,-0.008307963632545228,0.008374665367130342,0.018654990122056427,-0.0011880354844240391
0.004009196443352419,-0.00811386468830203,0.00706753939592405,0.02094340110338569,-0.00024418801252415814
0.0042069957518828,-0.00784969070389851,0.0055685353854825195,0.02259897345836576,0.00033123810457820203
0.00440273281083915,-0.007518049319050652,0.003901939693713976,0.023398278733361245,0.00024540110021624987
0.0045959798355637025,-0.007122218210301427,0.002096368668906128,0.02315617448692707,-0.00017429887295150032
0.0047862739960822,-0.006666118800173374,0.00018422877660589256,0.02175209716514738,-0.00020616566806276306
0.004973106238956834,-0.006154287302101416,-0.0017989225189345677,0.019150185628614324,0.0006490773718651786
0.005155905840921806,-0.005591846783319621,-0.003815104498853787,0.015409131623050472,0.0021881090155549576
0.005334022652485947,-0.004984477018127051,-0.005824709731462872,0.010682035573708178,0.0035901547292257413
0.005506712166361367,-0.004338373580464573,-0.007787342505175731,0.005208998781934239,0.004013170178316891
0.0056731279380965085,-0.003660188955977447,-0.009662672612487449,-0.0006958130701526672,0.0032084820798742005
0.005832322037502128,-0.002956955385850739,-0.011411284657188972,-0.006663489336184179,0.0016539429004806478
0.005983250503524631,-0.0022359957386888247,-0.012995509880641682,-0.012297834845688001,0.00012689506136027835
0.006124780264716776,-0.0015048296604000342,-0.014380228882727926,-0.017210393150935917,-0.0008913672339492903
0.006255696717156292,-0.0007710775764969985,-0.01553362950704519,-0.021058455305674528,-0.0014769911194571564
0.006374714343607736,-4.2359699520459575e-05,-0.016427899631587313,-0.023579024072846223,-0.002013182497415446
0.006480493467171029,0.0006738138755962025,-0.01703983495052971,-0.02461276131286216,-0.0027044773408023298
0.00657166389877296,0.0013701617259854286,-0.0173513479514399,-0.024115641256539873,-0.0033142631945692167
0.006646852892194696,0.0020397522168520556,-0.017349872363854022,-0.022159630285296536,-0.003355077528425056
0.006704713050186963,0.0026761181321586533,-0.017028662580511417,-0.018925048862879636,-0.002547008914386187
0.006743946582441642,0.003273357299770577,-0.01638698815192043,-0.014686349850810982,-0.0011296090468020943
0.006763324509507904,0.0038262157525075623,-0.015430221404590343,-0.00979157714056381,0.0002493325100320803
0.006761701300956,0.004330153508740327,-0.014169814716823121,-0.0046353839844284605,0.0009818814731667163
0.006738026219678952,0.004781394648709239,-0.012623164536759464,0.00037352332753350575,0.0009283021363190868
0.006691352679972327,0.0051769636236826885,-0.010813361244980148,0.004848137086366528,0.0005004866147888361
0.006620846788909844,0.005514709654972679,-0.008768826416203537,0.008458536964475608,0.00035201102922878156
0.006525795886922452,0.005793320597495636,-0.006522841923929044,0.010962734854900928,0.0009095668632928414
0.006405616972244308,0.0060123261625933296,-0.004112979177305898,0.012228657627521995,0.002066039512426645
0.006259863647554248,0.006172088407016013,-0.001580440976192106,0.012243585217144772,0.0032203503709346136
0.00608822980914183,0.006273776880897407,0.0010306690931118025,0.01110931545431778,0.0036237453039714047
0.0058905496958595914,0.00631932844301206,0.003674135840142322,0.009024504997162166,0.0028256944908825964
0.005666796592178611,0.006311396492063668,0.006302469791957137,0.006258687089343871,0.0009729419340059759
0.005417084309379549,0.0062532975056574635,0.008867784178827573,0.0031234836302259333,-0.0012089431112212137
0.00514167453651606,0.006148960883672064,0.011322700062193321,-5.5267773779268854e-05,-0.0027698044912998904
0.0048409894238623935,0.006002881560192202,0.013621260543484651,-0.0029639349529254617,-0.003061573579405603
0.0045156250152034545,0.005820068411117156,0.015719827988280557,-0.005327322271608217,-0.002140696695040849
0.0041663605068953105,0.005605980550429181,0.017577937411445,-0.006934620053418549,-0.0007670217561313002
0.0037941615419638734,0.005366449390196566,0.01915908583523699,-0.007661500837176627,6.29158966026212e-05
0.0034001802948769085,0.005107592299852957,0.0204314467554767,-0.0074824091792198896,-0.00021132712500017924
0.002985757108762558,0.004835727125390792,0.021368503766235863,-0.006468521730387586,-0.001294565184386718
0.002552426090051095,0.004557292647940382,0.02194959466936772,-0.00477178477861962,-0.0022107751007397203
0.0021019222546974953,0.00427877170908449,0.022160350615871616,-0.0026005459793097723,-0.0020034916603842
0.0016361846179625155,0.004006608307717303,0.021993011399720517,-0.00019394953405316178,-0.000476194501226109
0.0011573507149571205,0.003747112082829405,0.021446602722982492,0.0022004166219178976,0.001593239189486973
0.0006677424071799844,0.003506351339547938,0.0205269720216697,0.0043455431083300015,0.0029644983409337447
0.00016984668937650738,0.0032900425140863984,0.019246689260756625,0.006032970729562113,0.0028174155710312173
-0.0003337045945308931,0.003103444257658494,0.017624822188714497,0.007100621643960108,0.0013430766871726915
-0.0008401554684785528,0.0029512586236827253,0.015686592298620055,0.007448070762178332,-0.000409704790570983
-0.001346649753313859,0.0028375358880405837,0.013462914081841321,0.007045013395749875,-0.001310926956806612
-0.0018502613505450452,0.002765578950660676,0.01098982190619317,0.005930337819070052,-0.0009453229637187022
-0.0023480309807158615,0.0027378485433739086,0.008307796457686558,0.004203093660159834,0.00017393652121292972
-0.002837005804248667,0.002755876708182961,0.005461010992287175,0.0020095238710613264,0.001095910063954183
-0.0033142773122069196,0.0028201975604381603,0.0024965207093306336,-0.00047004823863380844,0.0011925194477695389
-0.003777015249139052,0.0029302999357034946,-0.000536584977728582,-0.0030336044260524143,0.0005758134619637596
-0.004222498807117018,0.0030846002323070337,-0.0035880533665135547,-0.005470776955101099,-0.00011585063691556944
-0.004648147680424853,0.00328043121535253,-0.006607351018216379,-0.007578650394396209,-0.00031685377916101335
-0.005051553557259004,0.0035140458194854486,-0.009544543000620475,-0.009178821798582747,1.5243438876960469e-05
-0.00543050903018512,0.003780640902196258,-0.012351148121688643,-0.010131900607460062,0.0004530144064472148
-0.005783028885669633,0.004074408962303728,-0.014980947022872892,-0.010345629931854734,0.0005510180360983327
-0.006107360094107583,0.00438862297614494,-0.01739072407668508,-0.009775722469749224,0.00025896415758117585
-0.006401980636190587,0.004715752439476363,-0.019540932739359026,-0.008422176946518171,-7.163903420129259e-05
-0.006665590868034059,0.005047602206838369,-0.02139628225069379,-0.00632554809518993,-7.128850875898385e-05
-0.006897102226667905,0.005375463657441457,-0.022926247190923562,-0.00356625886449799,0.0002387053145566903
-0.007095626514869127,0.0056902703784392356,-0.024105500007666827,-0.00026673334936908136,0.00039491105920202643
-0.0072604663533157275,0.00598275514914128,-0.024914263109214345,0.003406782811313865,-0.00013389621307310928
-0.00739110551179507,0.006243608260494232,-0.025338574937433165,0.007246650695266473,-0.0014464728666439975
-0.007487197611134397,0.0064636375819172795,-0.02537046523810059,0.011013007757896086,-0.0029983176986105617
-0.0075485528319248875,0.006633928826401359,-0.025008038005574985,0.014449588753994207,-0.003876035607864328
-0.007575123922012924,0.006746001683788249,-0.0242554646775896,0.017303762451231157,-0.00338338350313335
-0.007566994140888772,0.006791955346884052,-0.023122893512655902,0.019347165190324696,-0.0015327324802421444
-0.007524370195439841,0.006764596524533286,-0.02162628252321402,0.020393594203293012,0.0009000849119605078
-0.0074475823120342755,0.006657544970043717,-0.019787162193305407,0.020312335571718652,0.0028034155792999913
-0.007337091428419381,0.0064653156528844,-0.017632330760396157,0.01903710866832383,0.003372512033028948
-0.0071935009227248525,0.00618338142169641,-0.015193480798179745,0.01657220771840384,0.002570170834475025
-0.007017568743027073,0.005808222853176182,-0.012506753877672933,0.012997254877906542,0.0011264533833937381
-0.006810216335001497,0.0053373711148412845,-0.009612222140856793,0.008470194364188915,7.886919241992249e-05
-0.006572533138158813,0.004769445591827759,-0.006553301124158492,0.003225937496265022,0.00012871475297695101
-0.006305777996619121,0.0041041836394364595,-0.0033761040137061382,-0.0024328078898467114,0.0012024245483333328
-0.006011379749005686,0.0033424583591235785,-0.00012875025222666256,-0.008154485604948308,0.002491530440748383
-0.00569093795914684,0.002486282691335559,0.0031393599742946922,-0.013566144930803235,0.002958498952163968
-0.005346222461244016,0.0015388021736419425,0.006378297089481919,-0.0183051386807821,0.002001949694713932
-0.004979169104448757,0.0005042809663007772,0.00953837254049313,-0.022049849217874198,-0.0001394215880050667
-0.004591869804738965,-0.0006119155247286846,0.012570919464482204,-0.024545527002924443,-0.0025087729228866224
-0.004186556967939708,-0.0018033414942924537,0.015429070720221863,-0.02562349461302121,-0.0040029725671097685
-0.0037655838059566468,-0.003062497614469537,0.018068518463114202,-0.02521333746853332,-0.004019843885195238
-0.0033314020245098536,-0.004380866359617785,0.020448239502526035,-0.02334777846957987,-0.0027628986680012795
-0.0028865374239265026,-0.005748956498734262,0.02253117266151384,-0.020159631454697763,-0.0010328773945895116
-0.0024335635876009806,-0.007156356748450393,0.024284835659108522,-0.015870722470841026,0.0003087879808301151
-0.001975074728512811,-0.008591799999264916,0.02568186844986459,-0.010774064803814532,0.0008194007140710351
-0.0015136600266040842,-0.01004324151287179,0.026700489108606833,-0.00521176415889298,0.0006053154273806618
-0.0010518818085883822,-0.011497954267785737,0.027324850070738878,0.00044901331544867744,0.00010008880569004435
-0.000592258119035324,-0.012942641266030428,0.027545287726975117,0.0058409864096056665,-0.00027168685192424695
-0.00013724790447066003,-0.0143635604145065,0.027358464542997226,0.01062258255821382,-0.00029384644829760445
0.00031076368176259303,-0.015746656269071457,0.02676740611521601,0.014503895984140194,4.588965159480117e-05
0.0007494805166643042,-0.017077696027619344,0.02578143424958523,0.017269887634591308,0.0006462409201470727
0.0011767089596031743,-0.018342412207857657,0.024415993832166492,0.01879629296850938,0.0013312052107106464
0.0015903657232890266,-0.01952665678060856,0.022692370785922032,0.019054556956660165,0.0018343092659086726
0.0019884780548458606,-0.02061656838497296,0.020637303597000622,0.018105568367169343,0.0018439802396675539
0.002369177973827578,-0.02159874744740511,0.018282499752475093,0.016085861619738594,0.0011832702094807918
0.002730695407498902,-0.02246042870949134,0.015664075497583353,0.013191524089515431,2.433381127505992e-05
0.0030713549236470565,-0.023189641094896823,0.012821938098440467,0.009663210732917659,-0.0010805263218032124
0.0033895774251006,-0.023775350847046156,0.00979912446335142,0.00577199148742893,-0.0014784156361471444
0.0036838841302705,-0.024207591023261466,0.006641103199008843,0.0018032065366029545,-0.0008736644218296559
0.003952898331353338,-0.024477583660073375,0.0033950443232680636,-0.0019639220373470303,0.00037431926387342216
0.0041953419070975455,-0.02457785835478802,0.00010906391709222488,-0.005279948491506208,0.001395546029860775
0.004410027082846041,-0.02450236496463821,-0.0031685424709444006,-0.007947698802933615,0.0013662282778214502
0.004595847074598879,-0.02424657284429902,-0.006390058348973697,-0.00983790073162929,0.000113765332682253
0.004751770351798648,-0.023807547445344114,-0.009509076071284922,-0.010893921180599595,-0.0016743979884680463
0.004876842220526683,-0.023183997300159083,-0.012481180206667032,-0.011125101629341874,-0.0028261018918518733
0.004970195252667526,-0.022376288632651918,-0.01526457220782753,-0.010591688044281717,-0.002422859865714806
0.005031067795495299,-0.021386429227782874,-0.017820629889539058,-0.009386468387768325,-0.00042099702258217473
0.005058827960301237,-0.020218026703882494,-0.020114400130706103,-0.007618501637614466,0.002250119643677904
0.005052999443273547,-0.018876228350798545,-0.022115026465970293,-0.005402916889602546,0.0041765837590605655
0.005013285657747166,-0.017367649569008995,-0.023796114078654066,-0.002858139399880874,0.004236405694417838
0.00493959013593185,-0.01570029540348232,-0.025136032886484624,-0.00010883428944443769,0.002213504621824085
0.004832033442040755,-0.013883475728935482,-0.02611815605069607,0.0027094899535180343,-0.0010778583270299141
0.004690968619354085,-0.01192771162191976,-0.026731028814622276,0.005448743366945919,-0.00419842664735737
0.004516997235149959,-0.009844630483496541,-0.026968463346363186,0.00795214086321143,-0.005787370240758901
0.004310986291978633,-0.007646850668629153,-0.02682955932935094,0.010063438326714774,-0.005204630991727725
0.004074083912171367,-0.00534786047264029,-0.026318655015776897,0.011638744813689742,-0.0028046778268258285
0.003807730427474955,-0.002961898433423261,-0.0254452162743145,0.012557543573637345,0.00027715490554264043
0.003513661976873301,-0.0005038409085773662,-0.024223670623137565,0.012730801542016872,0.0027049795975106895
0.0031939051389495467,0.0020108998061877255,-0.022673190808621114,0.012105828732592592,0.0035856321110953396
0.0028507621758109185,0.00456646561674028,-0.020817430612152237,0.010668556161240319,0.0028421411423292984
0.0024867866825369063,0.007146630458131691,-0.018684215144597276,0.008443928905887568,0.0011405555509413615
0.0021047496482748083,0.009734865851056344,-0.016305187536262554,0.0054949736251445475,-0.0005452896011576397
0.001707597219954247,0.012314396633781607,-0.013715411862545707,0.0019214784677772598,-0.0014435544320967472
0.0012984036687793802,0.01486825319272677,-0.010952928778476277,-0.0021403031102141716,-0.0012759445410292806
0.0008803245225999464,0.017379328940586674,-0.008058258731761195,-0.006516132636799904,-0.00022923312800674433
0.00045655377441196923,0.01983044975182308,-0.005073850864919915,-0.010991896417750184,0.0012632000194493318
3.0285564883887847e-05,0.02220445577006168,-0.002043483467931325,-0.015315433717645488,0.002714107745688963
-0.00039532285695320087,0.024484289663315683,0.0009883704104713727,-0.019206861139967044,0.0036495986071023523
-0.0008171907669679828,0.026653084214621127,0.00397719632977776,-0.022379409225891225,0.0036378058194541482
-0.0012323568100419547,0.028694247749505103,0.006879099900590883,-0.024567637690985196,0.0024246012067933834
-0.001638020649430836,0.030591554437027407,0.00965147348613863,-0.025555642876570174,0.00017809854976200595
-0.0020315761069617587,0.0323292511822857,0.01225366945526122,-0.02519763702029638,-0.0023657492644867805
-0.002410630227217912,0.03389218932905081,0.014647676934734486,-0.02342746617744264,-0.004106402227909011
-0.0027730081890291218,0.03526597945899219,0.016798788142543254,-0.020259393079494606,-0.004152871563612117
-0.003116749477069058,0.036437157834824034,0.01867623006310242,-0.015785771995595492,-0.0024468490059343954
-0.003440102517401391,0.037393349923157786,0.02025373429508911,-0.010175926541673517,4.2112314046575745e-05
-0.003741522184800509,0.03812342139848204,0.021510023924286966,-0.0036759077847957015,0.001802382474176084
-0.004019669598454725,0.038617615796010814,0.022429206733752382,0.003395489227625493,0.0017156327806211729
-0.004273410085114955,0.03886768414541105,0.02300107216000404,0.010659842610651777,-0.00017052615295080607
-0.004501805283712567,0.038867011720685754,0.023221291088653992,0.01770349799921315,-0.002599463309023719
-0.004704098507144176,0.03861074158532309,0.02309151393222222,0.02411039217525141,-0.003879460945668011
-0.004879696182553552,0.03809588828807984,0.02261935802536189,0.02949687439551707,-0.002984761314221154
-0.0050281500761273175,0.037321432042655735,0.021818274588860608,0.033541763711835815,-0.00024564528142924954
-0.005149144248665339,0.036288385399627254,0.020707289811783713,0.03600744871936914,0.002840740968860185
-0.005242488101482735,0.03499982929905369,0.01931062234966775,0.0367514430039137,0.004551971340066253
-0.005308114011311957,0.03346092070608233,0.017657187693621807,0.03573049291598729,0.004009874048095555
-0.00534607625798508,0.031678877407165025,0.015780005777138735,0.03300005369666669,0.0016903668000400943
-0.0053565478951324305,0.02966294581013103,0.01371553049534165,0.028710813059438605,-0.0009243095551812793
-0.005339813837046507,0.027424354906764977,0.01150291862860182,0.023101894790101593,-0.002292353721304901
-0.005296260950196323,0.024976255350230986,0.009183252503503521,0.01648873681334413,-0.001744707218461723
-0.005226368011631811,0.02233363923488967,0.006798728106602483,0.00924356970130813,0.00016150854605990163
-0.005130698716819437,0.019513235912970536,0.004391820682397683,0.001768325568656701,0.002048050526112148
-0.005009899079894868,0.016533382683054383,0.0020044437348070076,-0.005537101431051907,0.0025970936906667555
-0.004864697612264444,0.013413874548998136,-0.00032287722926673207,-0.012305804268596506,0.0013616801465943555
-0.004695904605414255,0.010175800936300133,-0.0025517916756378953,-0.018228354586754942,-0.0009763734416210132
-0.004504407262749624,0.0068413765495244465,-0.004646849059825486,-0.02306763271121418,-0.0030409260638921084
-0.004291160172497818,0.003433768802282299,-0.006576145714477789,-0.02666454558680951,-0.0036133578841130915
-0.004057173773114721,-2.308114988594763e-05,-0.008311884944587311,-0.028937884587420044,-0.0023778425236358914
-0.0038035047765240964,-0.0035046488606502533,-0.00983084597179557,-0.029881647362892005,-0.0001016822183594506
-0.003531251161760364,-0.00698603107366341,-0.011114756959942159,-0.02956097154964108,0.0018581430967147873
-0.0032415515802641705,-0.010442161815648655,-0.012150564526607007,-0.02810541503661634,0.002405856871627485
-0.0029355870672133394,-0.013848034228513316,-0.012930590980937602,-0.025697676529814514,0.0013693339439120266
-0.0026145832041855692,-0.017178922681348702,-0.013452573472893402,-0.02255740367319482,-0.00044624428801702873
-0.0022798127718759247,-0.02041060297523104,-0.013719585200099587,-0.018922096612737034,-0.0018274805161250796
-0.0019326005884252992,-0.023519571294713493,-0.013739844309401021,-0.015028351533455695,-0.001944803605822463
-0.0015743321030229098,-0.026483262307237312,-0.013526418314436016,-0.011095940179927046,-0.00083390752334961
-0.0012064654293922103,-0.029280263561476443,-0.013096830783580184,-0.007315290230545272,0.0007294873236588044
-0.0008305442797224707,-0.03189051960193712,-0.012472575333997744,-0.0038374581390927098,0.001825447029868938
-0.0004482082405658367,-0.034295517690919944,-0.01167854239297461,-0.0007657387712656561,0.0020075227968752054
-6.119751298646283e-05,-0.03647844853980937,-0.010742367599825628,0.0018506343807100595,0.0015171221026622638
0.00032864907535297015,-0.03842433874518328,-0.009693715756806815,0.004018880227243894,0.0009901583118344668
0.0007194023859399476,-0.04012015475430066,-0.00856351877387899,0.0057990049153957965,0.000917773984979727
0.001109056360226375,-0.041554880000228715,-0.007383188785679751,0.007292888415930661,0.001269901426748592
0.0014955451003757167,-0.04271956737326261,-0.006183828487484842,0.00862664394191477,0.0015359564591999138
0.001876762515493229,-0.04360736900052917,-0.004995460290762025,0.009928491806024228,0.0011220630585988853
0.0022505837977423483,-0.044213544856595996,-0.003846294631768989,0.011305576740846186,-0.00019487233491753643
0.0026148883254513444,-0.04453545135179869,-0.002762056056449151,0.012823536724173606,-0.00206721485509655
0.002967583623176759,-0.04457251116246284,-0.0017653840317493343,0.014492101666744212,-0.003748822483422681
0.0033066295332237227,-0.044326166522828184,-0.0008753241919132981,0.016258692481881817,-0.004512530125106931
0.003630060935442427,-0.04379981968139882,-0.00010692463322571158,0.018010393868139424,-0.0040470814686958045
0.003936006861596771,-0.04299876506725356,0.0005290502307768236,0.019583495788210857,-0.0026013484592192883
0.004222704408755516,-0.04193011668994871,0.0010262800240417645,0.020779464285349998,-0.000807872211484464
0.004488507481528474,-0.040602731429762555,0.0013829210547955115,0.021386403050116184,0.0006919450923938641
0.004731892119425901,-0.039027125882851524,0.001601515750794288,0.02120492290499776,0.001587684390776587
0.004951460710529032,-0.03721538353706982,0.0016887874621644198,0.020076213051499026,0.001999541655444067
0.005145946315881709,-0.035181050995194384,0.0016553301259890792,0.017908393886794785,0.0022867856128604017
0.005314216585725337,-0.03293902503338055,0.0015152017485446272,0.014696236081549746,0.0027069713353067904
0.005455275961094458,-0.030505433662598138,0.0012854315576171938,0.010530215196708359,0.003174508442428678
0.005568265834939924,-0.02789751267693861,0.0009854543840866665,0.005593507652171586,0.0033028071318442114
0.005652464244072371,-0.025133475948979453,0.0006364907110818738,0.0001484193592646534,0.0027074982448318653
