Delta,Theta,Alpha,Beta,Gamma
1.901132995130916e-09,3.217359473027568e-09,3.2173594730275667e-09,1.06479508531578e-06,1.9228996821991876e-05
1.8159160574369017e-08,3.061867376024441e-08,3.049093297933377e-08,9.441473954647383e-06,0.0001395638125874552
8.789260331063788e-08,1.4749842433764276e-07,1.460353374858719e-07,4.160761803707816e-05,0.0004649572454636651
2.9307181898251247e-07,4.889342157850656e-07,4.803678414839583e-07,0.00012371130419762898,0.0009302857086022554
7.691012294245311e-07,1.274040778344028e-06,1.2394525381318072e-06,0.0002833830741163953,0.001182807231745092
1.7115075548003275e-06,2.8118441742287686e-06,2.7025588054739883e-06,0.0005388890816156382,0.0007890567939278288
3.3819985275323185e-06,5.504330324717793e-06,5.2144974876414645e-06,0.0008908282930167924,-0.00036178992052539
6.113649761838144e-06,9.846242404375632e-06,9.172115356990446e-06,0.0013177301993623496,-0.0018555955955393008
1.0311387935731634e-05,1.6415186613255825e-05,1.4999112287483168e-05,0.0017741016858518767,-0.0029816810593342163
1.6443556547256433e-05,2.5845237351077087e-05,2.310331101691738e-05,0.0021898495603384508,-0.0032142646490814658
2.5024057995579476e-05,3.878391703272125e-05,3.381785633615277e-05,0.0024728024379916122,-0.0025302241107668477
3.6589473751952806e-05,5.584103311383996e-05,4.7337026212657754e-05,0.0025179411522979096,-0.0013061844838251795
5.167751700265272e-05,7.7541161054805e-05,6.366081914235068e-05,0.0022251831348644798,6.42002177037094e-05
7.081052952380494e-05,0.00010428681958953118,8.255736910523748e-05,0.0015227499372670887,0.0014427214794865372
9.448292243215317e-05,0.00013633092219028436,0.00010354307694437296,0.00038891285982578305,0.0028558710541856007
0.00012314877689803615,0.0001737523999493413,0.00012587499603954996,-0.0011352389606588073,0.004172174037241913
0.00015720748178700976,0.00021643175101715808,0.00014855244994637338,-0.0029452281604691525,0.004930240036803945
0.00019698939148005137,0.0002640302873531198,0.00017033158788916635,-0.004882920393895252,0.004565205859330508
0.00024274584991426567,0.0003159807314087441,0.00018976003623237756,-0.0067523896487657175,0.002881677508689154
0.0002946460713215271,0.0003714933541359393,0.00020523463379451125,-0.008339239065007449,0.0003430578083142795
0.0003527789445678068,0.0004295740200268539,0.00021507659230021793,-0.009433285748979666,-0.002128057308838665
0.0004171551045562511,0.0004890457553714072,0.00021761308011283907,-0.009854687652343697,-0.003714883665198427
0.00048770640608593877,0.0005485685834051037,0.00021125718780234227,-0.009480516719497062,-0.004176723194829916
0.0005642847948073453,0.0006066607339582494,0.0001945867248637281,-0.008265296452128744,-0.003842343207446664
0.0006466659520491217,0.0006617300013544715,0.0001664280387778796,-0.006249004454033181,-0.003174669699638001
0.000734561514499847,0.000712121040615576,0.00012594786376855517,-0.003550629555821191,-0.002339808453206876
0.0008276380414419533,0.0007561744895265255,7.274596277517393e-05,-0.0003515762840284907,-0.001189070780734958
0.000925535870844895,0.0007922851498431495,6.932599093239817e-06,0.003123663820036841,0.0003531238220553153
0.0010278808714776974,0.0008189464720821184,-7.082458001067439e-05,0.006624374697765843,0.0019180867272277956
0.0011342869864314896,0.0008347773315686278,-0.0001592898144500734,0.009888180906084098,0.0027733878517230562
0.0012443532547698497,0.0008385372789781137,-0.0002566787452061494,0.012657253151666917,0.0023686886157690272
0.0013576610495546074,0.0008291400251886091,-0.0003606976713474363,0.014699132077793515,0.0008887933922693858
0.0014737744890307306,0.0008056700719901581,-0.0004685963222389353,0.01583059038671952,-0.0007173056279171264
0.0015922425450806523,0.0007673997433340842,-0.0005772352409285026,0.01593897424663504,-0.001342341796809049
0.0017125995790720414,0.0007138008569253422,-0.000683171497070145,0.014995432623555951,-0.0005183677638762633
0.001834363272073748,0.0006445492390596229,-0.0007827619256213462,0.013058011553779433,0.001230361515778003
0.0019570325696580764,0.0005595266129014297,-0.0008722762138306492,0.010266335340847942,0.0027658781103192605
0.002080089419167653,0.0004588263045327995,-0.000948009978347796,0.006830428366344162,0.003139600359927899
0.0022030053697683068,0.00034276443191103717,-0.0010063928421190802,0.003014267935441425,0.0021882365870140746
0.0023252499961590985,0.00021189113841490562,-0.0010440938647253448,-0.0008871221440103936,0.0005014272753835016
0.00244629646262765,6.699372044793192e-05,-0.0010581294912667227,-0.0045771052475374425,-0.0011206522108774886
0.0025656218890123166,-9.091226608474442e-05,-0.0010459748029070476,-0.00778977190770466,-0.0022144223256351267
0.00268270425160216,-0.00026060067591024335,-0.0010056714825910635,-0.010318470439036736,-0.0027805770746431122
0.0027970195225476644,-0.0004406545519068705,-0.0009359225067396401,-0.012034281312910197,-0.002998349112592279
0.002908040932455581,-0.0006294845100301473,-0.0008361671274241236,-0.012892131397584139,-0.0028936767881196095
0.0030152386775400895,-0.0008253483648402073,-0.0007066364432521058,-0.012926569306251877,-0.002303506830677593
0.0031180768161339772,-0.0010263772474306788,-0.000548393026754815,-0.012240749519908176,-0.0011332765879193
0.003216006236500902,-0.0012306096579709014,-0.0003633546518855097,-0.010990583173723072,0.0004005716931094626
0.0033084564124953703,-0.0014360282467281778,-0.00015429588491515533,-0.009363994773225779,0.0018223707740893705
0.003394830361102384,-0.0016405912904232957,7.518091780356337e-05,-0.007555679422291861,0.0027094596473733515
0.003474504876676599,-0.001842255028773336,0.000320708528312755,-0.005740808838665497,0.0029611351729573374
0.003546833727257418,-0.0020389906923216606,0.0005772462780909463,-0.0040538760490053125,0.002766629982701594
0.0036111491489473524,-0.0022288040646642458,0.0008391897387764907,-0.002578137773365216,0.0023249689512619023
0.003666758992543327,-0.0024097618272132283,0.0011004915271490374,-0.0013466714962699171,0.0016254791015526185
0.0037129415533100523,-0.002580020818742,0.0013547940142250197,-0.0003510720026137674,0.0005339686890839261
0.0037489432186584353,-0.0027378510925119017,0.0015955796793850172,0.0004479269028221637,-0.0008968354343478474
0.003773982753419534,-0.0028816461376524128,0.0018163418031199527,0.0011111021759973247,-0.0022352699158227286
0.0037872614766707178,-0.0030099216967951026,0.0020107694133715014,0.0017117751999177356,-0.0028601256431011112
0.003787974840436241,-0.003121311123432463,0.002172933373996649,0.0023245726508077267,-0.0024292697119874095
0.0037753212037175974,-0.0032145646616583514,0.002297461017858005,0.0030113267496616673,-0.001220558541472125
0.003748507371463711,-0.003288553429781628,0.0023796937161292228,0.003807304522106537,-1.5397357893500346e-06
0.0037067541450293367,-0.0033422725511604045,0.0024158286514281784,0.004712768119418401,0.000516701456162472
0.0036493055272679054,-0.003374837298266358,0.00240304705838559,0.005692940984810578,0.00020772246404966564
0.0035754424571612536,-0.00338547101922174,0.0023396265638676063,0.006685433044069386,-0.00040072390227353287
0.0034844990244178127,-0.0033734887257742736,0.002225030470188278,0.0076113923186207876,-0.0005747863211842212
0.0033758787878030746,-0.0033382807784026088,0.002059966834216196,0.008386927459003397,3.3694065419239476e-05
0.003249070888429428,-0.003279297518043506,0.001846414595196898,0.008933488924583888,0.0011291448338727932
0.00310366735282092,-0.0031960327683455843,0.0015876178206828046,0.009187212365399832,0.002022318229002546
