Delta,Theta,Alpha,Beta,Gamma
0.0024765584528987443,-7.823491682102831e-05,-0.0018134891224938934,0.028356065469180295,0.0060903498870575196
0.0025851804270875136,-0.0002869665241041373,-0.0018061015826201946,0.011339709001792576,0.004614784804888428
0.002696361526552988,-0.0004959107555262176,-0.0017336756477225072,-0.007378741665713899,0.002943935300970452
0.0028109417232147146,-0.0007010035142186217,-0.0015932233809333137,-0.02648034267729966,0.00113918169813074
0.002929575927863596,-0.0008986071937990641,-0.0013843623553682328,-0.04458989572426333,-0.0007197103369994093
0.0030526788994661106,-0.0010856458762921234,-0.0011094752328213856,-0.060387033277633465,-0.0024594488640176243
0.003180382608665727,-0.0012597071498335818,-0.0007737485828444631,-0.07271083462664424,-0.00382001268130031
0.0033125083505189798,-0.0014191057366795615,-0.00038508553340371114,-0.08064889089543228,-0.004549877176475785
0.0034485550271002,-0.0015629063418078324,4.610690615167459e-05,-0.08360373711680932,-0.004530059325751119
0.003587704049989125,-0.001690905512088839,0.0005072486920259567,-0.08133211490325325,-0.0038471415202894995
0.003728840312900769,-0.001803574678799933,0.0009840225803133683,-0.07395529138410874,-0.0027696113819649384
0.0038705877499200093,-0.001901968742690448,0.001460896422481341,-0.061941312052754785,-0.0016415820463545425
0.004011357131667103,-0.0019876065065420785,0.0019217089397599672,-0.04606238820282696,-0.0007535213249023954
0.004149402852281203,-0.002062331120179121,0.0023502924011668982,-0.027332506058789136,-0.00025634374059808147
0.004282884486782713,-0.00212816051186224,0.0027311029664172756,-0.006931662936084299,-0.0001533146215008927
0.004409928122948666,-0.0021871390490245503,0.0030498282816701387,0.013876365902901623,-0.00035450236990301455
0.0045286824418337614,-0.002241201462282932,0.0032939431924774863,0.033826374191036034,-0.0007415645627800783
0.004637365636980064,-0.0022920577324415576,0.0034531887462892637,0.05172929479108932,-0.0011918718180652828
0.004734301287121034,-0.0023411036617256367,0.003519956342339578,0.06654182679460692,-0.0015533493865288938
0.004817943320204636,-0.002389357869877775,0.003489566054035981,0.07742605022533229,-0.0016161994820462623
0.004886891250844093,-0.0024374236991217325,0.0033604338132259353,0.0837969646079055,-0.0011477655608779047
0.004939896707755944,-0.0024854743814858122,0.003134125716922399,0.08535522621652353,-1.3233449379370443e-05
0.004975861677986524,-0.002533260452263837,0.002815300462501956,0.08210211319676256,0.0016796952412018854
0.004993829058169904,-0.0025801377643983867,0.002411544794257902,0.07433480222521092,0.0035303167988656493
0.004992967523875406,-0.002625111746556427,0.0019331125686432374,0.06262228049534069,0.0049715426604135205
0.004972554667733643,-0.002666890084608045,0.001392584104851957,0.04776452456035249,0.005534856483115928
0.004931963336295247,-0.00270393436958924,0.0008044661105915822,0.030738712263955977,0.005093350541083156
0.004870655107474143,-0.0027345031470178,0.00018475186013583604,0.012635884634093405,0.0039081133147058555
0.0047881822518329705,-0.0027566835231595597,-0.00044954278249499576,-0.005409443365257237,0.0024293994091066883
0.004684196812558754,-0.002768413358132853,-0.001080856589991249,-0.02229432899748033,0.000987471583665714
0.004558464110034184,-0.0027674984900038727,-0.0016915650158929735,-0.037023341648818486,-0.0003962465099071309
0.004410878409116638,-0.0027516287391052808,-0.0022644581291238887,-0.04877945038077305,-0.0019275805444859773
0.004241479827000729,-0.0027183941481507233,-0.002783203577745988,-0.05698240427991032,-0.0037441070805220096
0.004050472571421045,-0.002665301182659311,-0.003232782589261502,-0.06132750430842468,-0.005636847779580874
0.003838244654771581,-0.0025897885346968545,-0.003599887821858344,-0.06179997403555964,-0.007021850967772871
0.0036053885662672954,-0.0024892433149257005,-0.0038732741755353687,-0.05866352790339694,-0.007216201372404214
0.0033527215537156097,-0.0023610198076515617,-0.004044056398808923,-0.05242514810736553,-0.005850032433527933
0.0030813033951806964,-0.002202464188043397,-0.004105949981550234,-0.04378088591516267,-0.003145604158209438
0.0027924487133139577,-0.002010949835655176,-0.0040554544994137855,-0.033549472875075086,0.00011669299516756625
0.0024877301036462913,-0.0017839289279128164,-0.0038919809932894327,-0.022601420223445197,0.002925288519639172
0.0021689683068812663,-0.0015190056702713366,-0.003617925868518218,-0.011790721792741555,0.004472869858784872
0.001838207197987793,-0.001214033416994674,-0.003238691776474884,-0.0018941975250946668,0.004483531149776711
0.0014976744940155937,-0.0008672321568826827,-0.0027626512017007027,0.00643926932742777,0.0032997458988619434
0.0011497324406108316,-0.0004773168293272342,-0.002201043679412458,0.012729310567923587,0.001715715697870878
0.0007968243317586841,-4.362418307020629e-05,-0.0015677964032443736,0.016694116223015795,0.0006305215562691038
0.000441421508100802,0.00043377185187933466,-0.0008792622651658442,0.018267787099034264,0.0006449117644763708
8.597246209431488e-05,0.0009539608520952252,-0.0001538771290886008,0.01760115680858222,0.0017587030109754564
-0.00026714667676585777,0.0015151129020011486,0.0005882552481695808,0.015042815405696255,0.0033268866443397997
-0.000615680711160958,0.002114412401758643,0.0013258404276624794,0.011100495210425804,0.004352574425744943
-0.0009575407463287696,0.0027480134663209464,0.002036924942400199,0.006387593260486439,0.004020390713475426
-0.0012908414505203875,0.003411025790192643,0.002699477198310805,0.0015626062437873007,0.002190060294035565
-0.001613925273407734,0.004097539254990166,0.0032920102735655267,-0.0027310695585650085,-0.000472045633315308
-0.001925371805948281,0.004800689513034927,0.003794231786107788,-0.005920369059511391,-0.0028570018709871254
-0.0022239945539567862,0.0055127591519280655,0.004187697336298968,-0.007550940532133728,-0.004074754312235868
-0.0025088294119536454,0.006225305155114329,0.004456439840188513,-0.007327185949375695,-0.003976654710480891
-0.0027791177841944496,0.006929305394093709,0.004587549672103026,-0.0051406851641834055,-0.0031684659377035733
-0.00303428428620821,0.007615321836440855,0.004571686836611487,-0.0010822100574720203,-0.002502229798037612
-0.0032739074978886196,0.008273680427784405,0.004403510539131733,0.004566225568052909,-0.0024298235602100366
-0.003497684214247889,0.00889466401268759,0.004082010180579986,0.01135864042037631,-0.002713384814386492
-0.00370539176108464,0.009468707546217684,0.003610717390987451,0.018726419557443627,-0.002707129958767998
-0.003896855661872932,0.009986580408640136,0.0029977776368153484,0.026026599769374423,-0.001962118338857667
-0.004071928475502795,0.010439543617918674,0.0022558670049956995,0.03259203965291712,-0.0006384264584097697
-0.0042304805167731425,0.010819479037387994,0.0014019536330492572,0.03778221044452144,0.0006289032600153783
-0.004372398110654212,0.011118996780181951,0.0004569168921620921,0.04103523304562625,0.0012946994104459297
-0.004497583910898289,0.011331529163824187,-0.0005549563994197037,0.04191968776344531,0.0014000061311588022
-0.0046059574291243185,0.011451413499352575,-0.0016065821993978332,0.040180128194446725,0.0015403583692812492
-0.004697459112572547,0.011473957308631422,-0.002668785255243881,0.03576719474247214,0.0022968942708881395
-0.004772063401726604,0.011395476371703971,-0.0037110908906999506,0.02884507712170932,0.0036098362328943895
-0.004829802836032126,0.01121330227212433,-0.004702583895367748,0.019775519353540442,0.004671632832272851
-0.004870798517650102,0.010925768073231916,-0.005612801992261108,0.009084605575330636,0.004508503050743586
-0.004895287142039284,0.010532189556785776,-0.006412621684564362,-0.0025784979015791186,0.002822301504993531
-0.00490363550607804,0.010032857962524297,-0.007075096266313306,-0.014484572072486587,0.00038413875805650213
-0.0048963398480315916,0.009429048688339901,-0.007576219009173928,-0.025868919843892897,-0.0014231916713977138
-0.004874015211259213,0.008723036685019553,-0.00789560073358266,-0.035981323714626305,-0.0016358317408772147
-0.004837383847061649,0.007918102752485626,-0.00801706006429035,-0.0441436991377244,-0.0005216015844072306
-0.004787269041168643,0.007018519747113596,-0.007929122205130345,-0.0498113695929847,0.0005185398344205794
-0.004724593931987635,0.006029519723233929,-0.0076254123117193,-0.05262722662341312,-2.1333990001749505e-05
-0.004650379054641599,0.004957253166414053,-0.007104922016392836,-0.052456146185558085,-0.00252150728638534
-0.0045657316723831075,0.0038087525013771164,-0.006372129931155798,-0.04939171694077244,-0.005753085154327525
-0.004471824657195189,0.0025919037496460163,-0.005436969186174931,-0.04373591577896646,-0.007582799646577623
-0.004369869086280636,0.001315419089612571,-0.00431465028716565,-0.0359597166066993,-0.006427746028913519
-0.004261088196589793,-1.1202768386885022e-05,-0.0030253571463747984,-0.026654850792579135,-0.0024326027115539
-0.004146698694841635,-0.001377738309151554,-0.0015938340162961427,-0.01648394409799473,0.0024982964853744864
-0.00402790027862946,-0.0027733237344155087,-4.8874261274247876e-05,-0.006131365142547901,0.005874965642808329
-0.0039058695090110783,-0.004186554606130002,0.0015772843203809592,0.003745652983718136,0.006199535496564753
-0.003781753062459493,-0.005605590946796162,0.0032496527585504373,0.012564977039404067,0.0038601077386660938
-0.0036566580905579146,-0.007018262801597671,0.00493126105686888,0.01986258520630629,0.0007490040148930957
-0.0035316413378883057,-0.008412178011690388,0.0065839848343395456,0.025324167657180086,-0.0010814589059502128
-0.0034077006213273824,-0.00977483720658279,0.00816940341822701,0.028799812357326895,-0.0007600340973094357
-0.0032857708921660623,-0.011093758482112,0.009649666185928494,0.030300352019337846,0.0009749226673895586
-0.0031667236825691173,-0.01235660822659249,0.010988349862137533,0.029978635273728526,0.0024773910989985023
-0.0030513660225632137,-0.013551329902026349,0.012151294396126925,0.028101509868804483,0.002443891306410976
-0.002940434929042823,-0.014666262772603751,0.01310740528803405,0.02501765527931999,0.0007955290445215191
-0.0028345862124514367,-0.015690247342601205,0.013829406064047752,0.021123841367315134,-0.0013881387698110397
-0.002734379694785791,-0.016612720197229057,0.014294519625764578,0.016830066114969653,-0.0027456864992732575
-0.002640264833501184,-0.01742380426363867,0.014485055404213073,0.01252393035110014,-0.002624450528127502
-0.00255257036530879,-0.018114399795502768,0.01438888215394794,0.008536328744094298,-0.001472777569663347
-0.002471499743816031,-0.018676278106382938,0.013999772262298921,0.005112477916507682,-0.0004112176927022508
-0.0023971323796077816,-0.01910217693583048,0.013317609714808304,0.002392856913408194,-0.0003606503412065522
-0.0023294299477556847,-0.019385894987726107,0.01234845848444326,0.0004073378931946286,-0.0013803796808740708
-0.0022682471017580154,-0.019522383282829105,0.011104491316456888,-0.0009165918756102425,-0.002658149325812929
-0.0022133459857288716,-0.019507831071216,0.009603782035854207,-0.00173291357910238,-0.003098971486639239
-0.0021644134804269534,-0.01933974332737099,0.007869968368042192,-0.0022464721320930615,-0.0020603342374917425
-0.002121079513988171,-0.019017005938301332,0.005931796099246986,-0.0026767641446750444,0.00025816054320834794
-0.0020829347985559265,-0.018539934939458064,0.0038225577662844477,-0.0032210944913281772,0.0029676989905130812
-0.00204954733098025,-0.017910308058466693,0.0015794394080901795,-0.004022669936602384,0.0050086092782573085
-0.002020478291575502,-0.017131379268022197,-0.0007572116093006732,-0.005148828616840196,0.005670607820856102
-0.0019952984816370674,-0.016207878098527143,-0.0031446840799118476,-0.006582731745335627,0.004837075787019781
-0.0019736055789015207,-0.015145994143011727,-0.005538749435359192,-0.008228791033670588,0.002909645458254331
-0.001955040839794189,-0.013953344547389512,-0.007894537208780378,-0.009929115200865146,0.000554456281149567
-0.0019393027920933956,-0.012638920681994353,-0.010167417314908193,-0.011486692202908743,-0.0015595487400027889
-0.0019261559408738312,-0.011213011340558096,-0.012313868101479294,-0.012691326693424364,-0.0029446756635402595
-0.0019154342988067074,-0.009687103212293366,-0.01429231299280749,-0.013345703793202272,-0.003397574220334636
-0.0019070412930251954,-0.008073762627447184,-0.01606391260549047,-0.013289950706653867,-0.0030292525426573224
-0.0019009479638488703,-0.006386503377635322,-0.017593301010878422,-0.012422919145131514,-0.0022012111226514717
-0.0018971901883763304,-0.0046396435039304665,-0.018849254043923937,-0.010717577542495579,-0.0013546875168316478
-0.001895864075014664,-0.002848151340814645,-0.019805276283882383,-0.008227656919523256,-0.0007897373778668432
-0.0018971181308512497,-0.0010274803138427837,-0.020440094149785152,-0.005083939571656218,-0.0005208430546200063
-0.0019011417771640344,0.0008066061975708548,-0.02073804625004581,-0.00148096894879145,-0.00031794565920651477
-0.0019081513610486375,0.002638215833598681,-0.02068936695837273,0.0023428804920803217,8.056083645319729e-05
-0.001918375501938389,0.004451508778199625,-0.020290362431486623,0.006128356530097429,0.0007345485493618874
-0.0019320407327130791,0.006230876121497203,-0.01954347869512587,0.009618563841699927,0.0014306667271730272
-0.0019493567191829883,0.007961114296701745,-0.018457260417825444,0.012581026559043699,0.0018342631930049378
-0.00197049946111594,0.009627596380697817,-0.01704619942398707,0.014827520306656966,0.0017443573749703007
-0.001995591794275678,0.011216439503397532,-0.015330475593434043,0.01622984379301223,0.00124160540469322
-0.0020246827012322843,0.012714663939157635,-0.013335598481511633,0.016728793513425207,0.0006058372396894482
-0.0020577287257610064,0.014110336589921267,-0.01109196265033356,0.016333981873528018,7.609659208609993e-05
-0.002094580730756191,0.015392691992978555,-0.00863433070617573,0.015114289162356895,-0.00033503338819810803
-0.0021349773261241435,0.016552227662811836,-0.006001255424314997,0.013181672686477295,-0.0008041069191905195
-0.0021785439140609357,0.01758077502767539,-0.0032344487274267577,0.010673008457046376,-0.0014622519370647955
-0.002224795084628323,0.018471549594510504,-0.000378103687867581,0.007734443547990269,-0.0021702067284888006
-0.002273138624540928,0.019219183281623666,0.0025218227846831452,0.004510686015486076,-0.002518292392223712
-0.0023228808915025934,0.019819739492257866,0.005418355775250689,0.0011391869188178538,-0.0020877541565464137
-0.002373234439287011,0.020270709765225322,0.008264263562687602,-0.002252324741190805,-0.0007891872470645076
-0.002423328855161555,0.02057099093972023,0.011012820747004647,-0.005546618512602274,0.0009850098785058054
-0.002472225134229983,0.02072084309923395,0.013618561047034012,-0.008637100258366302,0.002527147118062136
-0.002518933375780301,0.020721829698211753,0.016038008696808177,-0.011427843798215471,0.0031982394193440346
-0.002562433518722761,0.0205767415752813,0.01823037787093412,-0.01383389560758508,0.0027743464306342696
-0.0026016988613615176,0.020289506663597436,0.020158230024225673,-0.01578210193502507,0.0015392670335645483
-0.002635721657301405,0.019865088102684454,0.021788080417816026,-0.017212271860495388,9.36826748007361e-05
-0.0026635391461100055,0.019309375105841575,0.023090947356454478,-0.018077963765371505,-0.0009687482369167348
-0.002684257700141026,0.01862907205580323,0.024042839427233825,-0.01834617193422695,-0.0013193796677581874
-0.002697073127384699,0.01783159055849259,0.024625175936001022,-0.017995989935628138,-0.0009760500913058562
-0.002701286525251024,0.016924946691975865,0.024825133930001995,-0.01701743403491375,-0.00022482755970746216
-0.0026963164423545937,0.015917663195313417,0.024635913526423484,-0.015412030006611179,0.0005342919030054445
-0.0026817083564064726,0.014818675788545215,0.024056913770278545,-0.013195919071826961,0.000946386258394365
-0.0026571414148558697,0.013637244518852497,0.023093814247932734,-0.010404594982207353,0.000830700310572984
-0.002622430987495453,0.01238287326635895,0.02175856137233176,-0.007097175309077973,0.00025352758571025593
-0.0025775251724755037,0.011065241021196055,0.020069260224607734,-0.00335828961516322,-0.0004937833022551351
-0.002522494469643749,0.009694146450498405,0.018049972231466815,0.000702936405545443,-0.0010332939007201435
-0.0024575156098939704,0.008279464007082946,0.015730417235988656,0.004955864297858465,-0.0011084986466239081
-0.002382851697090833,0.006831107685382963,0.013145578077233102,0.00925195158087449,-0.0007427396531788453
-0.002298830754359565,0.005358998583725426,0.010335207756913885,0.013428392932547545,-0.00023166980895788792
-0.002205824053220389,0.0038730336576393728,0.00734324256074364,0.01731219328759937,4.3282789584345196e-05
-0.0021042253589813853,0.0023830535128101893,0.00421712708075449,0.020725328822369497,-0.00014001344215777624
-0.0019944328752620035,0.0008988060698612029,0.0010070581598881849,0.023491095998461498,-0.0007113365037706923
-0.0018768364061387095,-0.0005700981530092789,-0.002234844253678028,0.025441236017716227,-0.0013723817224367955
-0.001751811772566706,-0.002014242322241619,-0.005455428285260913,0.02642377808616412,-0.0017899854286388408
-0.0016197223976452655,-0.0034244704301453098,-0.008601446557004705,0.02631256321345948,-0.0017603438077110833
-0.0014809253496946948,-0.004791959925806964,-0.0116205149263966,0.025019858249367758,-0.0012383020201468151
-0.0013357779235408376,-0.006108292376770813,-0.014462067634791501,0.022512217872456892,-0.0002663225256357071
-0.0011846421155413838,-0.007365516987161569,-0.01707828505257731,0.018827021895395684,0.0010708536438429244
-0.0010278872786799423,-0.00855620693912058,-0.019424975756940032,0.014084624951555848,0.0025893227950148823
-0.0008658936598418509,-0.009673512705066823,-0.021462399649846715,0.008490785510509727,0.003913914217512053
-0.0006990596415683004,-0.01071121662312866,-0.02315601996111995,0.0023266088591197523,0.004507693183761376
-0.0005278133720501695,-0.01166378926431653,-0.024477169392684222,-0.004072704049869942,0.003907184979139648
-0.00035262681763537014,-0.012526443540970024,-0.02540361257222317,-0.010345800664985768,0.0020552745651699527
-0.00017402906113104152,-0.013295180509987783,-0.025919986949695415,-0.016134532261263507,-0.000517986098145889
7.383512281042933e-06,-0.013966822405879667,-0.026018108316139738,-0.021110859606369145,-0.002860427086430714
0.00019094070101663763,-0.014539031732891056,-0.02569713326145629,-0.02499948819977411,-0.004065108446796943
0.00037589499672145796,-0.015010317503791832,-0.02496357616778924,-0.02759558735969881,-0.003758628789105768
0.0005614205476632977,-0.015380029734678087,-0.023831181398689713,-0.02877698524221049,-0.002288074623307623
0.0007466147776598426,-0.015648342131042683,-0.02232065316608157,-0.02850996611400327,-0.000484137647058432
0.0009305032599274638,-0.015816222379838676,-0.020459247969958193,-0.026848118562960207,0.0008318998727631687
0.001112048039970617,-0.015885390321137022,-0.01828023819328505,-0.023924657731359263,0.0012699190334114969
0.0012901589030305353,-0.01585826561126677,-0.015822259401667982,-0.01993959071150755,0.0009750819397448381
0.001463706819484607,-0.015737907040123057,-0.013128556769059248,-0.015143415436347155,0.0004077963900892981
0.0016315390414077125,-0.015527945321635565,-0.010246147652849034,-0.009818853812369353,-7.392210402929291e-07
0.0017924954015283174,-0.015232511083713256,-0.00722491879782277,-0.004262010537164669,-8.43825131322384e-05
0.0019454247258916893,-0.01485616088201986,-0.004116678875494856,0.001235404670220964,3.8107524393994326e-05
0.0020891992837615905,-0.014403805685024895,-0.0009741893369923972,0.006401020780003983,0.00010948604663433343
0.002222724992670986,-0.013880646475211726,0.002149803145613729,0.010992853380613838,-7.663831133627124e-05
0.0023449464449309078,-0.013292119097089387,0.005203512336098607,0.014806986910447411,-0.000542523740964922
0.002454848154807979,-0.012643846312177616,0.008137020916569463,0.017683877589388632,-0.0010909189848670093
0.0025514550733623303,-0.011941592124468813,0.010903140519396932,0.019515259211989527,-0.0013755181789127783
0.002633835026092253,-0.011191214141111417,0.013458212518455902,0.020251825214205172,-0.0010667621121907046
0.0027011035848844944,-0.010398613471260771,0.015762836333149743,0.019909457213667034,-6.120205594967674e-05
0.0027524298382981343,-0.009569685192876017,0.01778250997481598,0.018570695072046187,0.0013775503945650995
0.0027870414177796434,-0.008710272547813643,0.01948816926824232,0.016379397228467405,0.0026712812525193047
0.002804229124951418,-0.007826124554698267,0.020856617779116706,0.013529240294577877,0.003203845204272698
0.002803353812532959,-0.006922852783347467,0.021870845657890447,0.010248759190222216,0.0026853221623334383
0.0027838586223001725,-0.006005882378400975,0.022520238405181248,0.006785522702321378,0.0013574869632656302
0.002745287655375572,-0.005080396063886483,0.022800674901002727,0.0033901792134206844,-0.00013563672197078344
0.002687309176131885,-0.004151275070862005,0.02271451076912303,0.0002994475970099364,-0.0011555154474347494
0.002609739877383977,-0.003223043613322941,0.022270442536890093,-0.0022826031778949217,-0.001474241456038555
0.002512567629363604,-0.002299821878154195,0.02148325197824745,-0.0042035320307402925,-0.0013750507664906505
0.0023959723535269886,-0.0013852885337369265,0.020373436333857624,-0.00537820282796599,-0.001370135188692649
0.0022603459292735296,-0.00048265146173207777,0.018966734613614786,-0.005797448378739718,-0.0017587498265689877
0.0021063110539917625,0.0004053730017866078,0.017293560546401632,-0.005528096638138854,-0.002378314952177588
0.0019347365887589206,0.0012765681062596717,0.015388350517492554,-0.004705451747889306,-0.002743668634117586
0.0017467453317600015,0.0021292053656243905,0.013288833982614929,-0.0035206333085270685,-0.002450625098125236
0.001543710878262433,0.0029620088683460404,0.011035237006265007,-0.0022044399266925173,-0.0015064037878638253
0.0013272427215895316,0.0037740949200291253,0.008669435645967059,-0.0010078594880008895,-0.0003203811391402857
0.0010991610353154563,0.004564891002203893,0.006234081169810208,-0.00017886359643645762,0.000621009871405505
0.0008614631216346721,0.005334039223149911,0.0037717207008100043,6.360389882407532e-05,0.0011132899998212013
0.000616282653141914,0.00608128814329013,0.001323935386734188,-0.0004444063428903611,0.0013359962600358604
0.00036584233937927757,0.006806376132193779,-0.0010694832787588448,-0.0017896190133840193,0.0016413464226981676
0.00011240184058533041,0.007508911505461502,-0.0033712975010032824,-0.003965775295038944,0.002235096630012902
-0.0001417949523322308,0.008188258529970568,-0.005547504036961779,-0.006865372119697107,0.0030182210591012193
-0.00039456783833541093,0.008843440342687858,-0.007567908732742775,-0.01027919265917039,0.003685867742206404
-0.0006438392913058059,0.00947306714005353,-0.00940657733320047,-0.013904762542420913,0.003948387039603565
-0.0008876637573808395,0.010075291677454521,-0.01104215491984527,-0.017365997369682456,0.00366332771291094
-0.0011242495375107632,0.010647788486524515,-0.01245805549640174,-0.020245660938881936,0.002800462243029108
-0.00135197589346491,0.011187752258125103,-0.013642527498960205,-0.022129010275382225,0.0013535851062648101
-0.0015694056317410174,0.011691914639729477,-0.014588600160199331,-0.02265265301701883,-0.0006379810146466168
-0.0017752905806691923,0.012156583223353532,-0.015293913830562552,-0.021549997398993593,-0.0029403573295937813
-0.001968566811183747,0.01257770703555208,-0.01576043939637588,-0.01868560009749847,-0.005019430842646331
-0.002148338959629901,0.01295096808711816,-0.015994099096912025,-0.014074552973773465,-0.006174413719823152
-0.002313856767703398,0.013271891757640354,-0.01600430982688677,-0.007887138025118092,-0.00591185927638242
-0.002464489105791734,0.013535964967183964,-0.01580347512523918,-0.00044085510484346543,-0.004311255583800387
-0.002599699854886954,0.013738752675013797,-0.015406450886587422,0.007818732209260354,-0.002069591610327847
-0.0027190272109826868,0.013876008222710562,-0.014830004495382234,0.016348219647077698,-0.00012646504549945425
-0.002822065801062669,0.013943776928784658,-0.014092282291256676,0.02454733624978372,0.0008959541312994072
-0.0029084511380043907,0.013938492251260298,-0.013212299122523145,0.03180807161591824,0.0010349954364635846
-0.002977847780842845,0.013857060867272508,-0.01220946517546112,0.03756656431806621,0.0008611165799757291
-0.003029943916900826,0.013696930984282879,-0.011103165407139315,0.04135123288550236,0.0009925741743765024
-0.0030644542771719537,0.013456139939165864,-0.009912402901018342,0.042822003263470486,0.0016330408951840225
-0.003081130731791117,0.013133341895607687,-0.008655510216344203,0.04179815991329903,0.0024753799594258406
-0.003079777639491946,0.012727820608975095,-0.007349926188347621,0.038274269241307765,0.0030046896666797314
-0.003060268823097565,0.012239492713918327,-0.00601203296528671,0.032423779399454275,0.0029180570306980218
-0.0030225647720513935,0.011668904094858743,-0.004657049118526432,0.024589169548755195,0.0023170984558148868
-0.0029667304161033283,0.01101721897894878,-0.003298975999734303,0.015257736981545148,0.0015549499356284752
-0.002892953674231887,0.010286201712583853,-0.0019505927932953592,0.005024217018107119,0.0009194733657488673
-0.0028015628879583137,0.00947819480917163,-0.0006234909013667293,-0.005455538876373805,0.0004469518113375233
-0.0026930391180527077,0.008596100417629787,0.0006718660605063441,-0.015513771111881217,4.148629447169112e-06
-0.002568019373178764,0.0076433719774541345,0.0019260702602534382,-0.02451762123956666,-0.0004873712996249109
-0.002427289700296156,0.006624017636092887,0.003130693813133229,-0.03191097925249072,-0.0009339055534355479
-0.002271770915531494,0.005542610203530021,0.004278209979398739,-0.037251214456799096,-0.0011829146162366721
-0.0021025018230722624,0.004404294844032974,0.005361908210675076,-0.0402407277834565,-0.0012431571919942024
-0.0019206235362489578,0.0032147879439486074,0.006375801810651876,-0.04075102962076633,-0.0013596572604879958
-0.001727364970126401,0.001980366831127718,0.007314533029205892,-0.0388345889918685,-0.001814228899142105
