Delta,Theta,Alpha,Beta,Gamma
1.9098408202831152e-08,3.232096055799341e-08,3.23209605579934e-08,1.0696722030395785e-05,0.00019317072060603244
1.721800609381988e-07,2.902540584752683e-07,2.8897079971103224e-07,8.911008002236386e-05,0.0012984248762712858
7.849838148704846e-07,1.3165527768759575e-06,1.302543160777141e-06,0.0003670404681461852,0.003917620170665429
2.4678053075253377e-06,4.112333152768653e-06,4.0341686474040175e-06,0.0010170939705364576,0.00681518165638095
6.122342228427824e-06,1.012254627991333e-05,9.82143760311405e-06,0.0021674556262851782,0.00668323664162497
1.2915418003247042e-05,2.1157436468664312e-05,2.024798347036142e-05,0.003822087747222967,0.0007749466734979077
2.423851163229062e-05,3.928451980678442e-05,3.6974454337626713e-05,0.005817927185013443,-0.009992622070319281
4.165583468607226e-05,6.669815394769425e-05,6.154443344894788e-05,0.00782627926149044,-0.020570113678469785
6.684545779809032e-05,0.00010557699945412701,9.51828793219207e-05,0.009397120132389998,-0.024571692517916088
0.00010153810414606332,0.00015793987946809878,0.00013860499049022463,0.010036632386674254,-0.01833330566614953
0.00014745602263079545,0.00022550663701845065,0.0001918489758446582,0.009301289068900369,-0.0033974370811854218
0.00020625151473431088,0.00030956556430784035,0.00025414021553478693,0.006888546907964621,0.014165369164783111
0.00027944395476898034,0.0004108475834260445,0.0003237917185562503,0.002706394365691,0.02703346978656418
0.00036835663779436194,0.0005294114620431775,0.00039814858603722956,-0.0030892771385400684,0.030409954709967383
0.0004740585827993668,0.0006645505165124777,0.00047358881705340035,-0.01009266449085944,0.02412757093750695
0.0005973179247379889,0.0008147332698416489,0.0005455928345501406,-0.017679193262816712,0.012115660269998316
0.0007385707010405058,0.0009775849599676322,0.0006088861206092276,-0.025065652267872957,-0.00014974646589537493
0.0008979032796496946,0.0011499065760865238,0.0006576465808805868,-0.03139454961267026,-0.008561679654855128
0.001075042583612591,0.0013277206052538207,0.0006857585612391415,-0.03583557747689654,-0.012030003815243898
0.0012693489441292238,0.0015063335777346053,0.0006870948474928762,-0.03769220056434252,-0.012152336656287697
0.001479811355251787,0.0016804137937843566,0.0006558154640917848,-0.03649661082184664,-0.01142197697481921
0.0017050500760814394,0.001844091190757806,0.0005866802181308579,-0.03207573095895142,-0.011286719898327862
0.001943332678910105,0.0019910878056565518,0.0004753730116984688,-0.024576660235976454,-0.011311637712359159
0.00219260581698346,0.0021148801719246225,0.00031882839194095485,-0.014449896894340945,-0.00986423492600873
0.002450539231211654,0.0022088846920802667,0.00011554035652906344,-0.002397967571258022,-0.0056935959486205225
0.002714575251417461,0.0022666512726110906,-0.00013417178460213504,0.010698410259336115,0.000794223966670826
0.0029819784255139545,0.0022820529638577555,-0.00042796180683618573,0.023865367311005612,0.00748880222560106
0.003249884254352122,0.0022494669961038603,-0.0007613307415069698,0.036124133107852716,0.011777088447831258
