Delta,Theta,Alpha,Beta,Gamma
-0.0027733229286358244,0.006404639961641422,0.0038225143687444425,-0.05256842320914455,0.00013028566616671606
-0.0026272615605438545,0.00414716124011533,0.0011788812188549577,-0.0469579596745653,-0.0001389647292246209
-0.002472534746629003,0.001834979670170108,-0.0013445324377063383,-0.03913726119202942,-0.000861317917325651
-0.0023108723398665445,-0.0005160743802981435,-0.0037077498613999316,-0.029548272593682683,-0.0019040152799076197
-0.0021440144218704917,-0.002889622104429419,-0.005875792994417521,-0.018718306115149335,-0.0028010369314420427
-0.001973656787582787,-0.005268784484199631,-0.007819114306818057,-0.007229852415172011,-0.003045288825702799
-0.001801398473115028,-0.007636242447052808,-0.00951390510341753,0.004309910302341358,-0.0024721678687752726
-0.0016286971926380174,-0.009974318808312945,-0.010942290160152813,0.015297168212418224,-0.0014275570986487295
-0.0014568360556881875,-0.012265087074842893,-0.012092415882145827,0.025157141581002986,-0.000554132903911577
-0.0012869015342200358,-0.01449050585108527,-0.012958434602460154,0.03336948958047234,-0.00032309896950564977
-0.0011197704545228792,-0.016632573424275706,-0.013540385127400228,0.03949534053831652,-0.000655931142415282
-0.0009561038782646777,-0.018673496971224838,-0.01384397118324252,0.043205441649962734,-0.0009405376257630629
-0.0007963475103081395,-0.02059587364400566,-0.013880243924538046,0.04430598857939007,-0.0004637331412913452
-0.0006407400755026557,-0.022382883654861442,-0.013665199080231734,0.04275715277073883,0.00103458566021393
-0.000489331501507833,-0.02401849589708829,-0.013219301006643145,0.03868009603568163,0.003088625220744922
-0.0003420114245700766,-0.025487684123256586,-0.012566944368407888,0.0323507992547478,0.004730819948538251
-0.00019854633661636886,-0.02677664776500323,-0.011735860981777884,0.02418187327847305,0.0050793832784742764
-5.8621860388118424e-05,-0.027873028323114953,-0.01075647688163254,0.014695326306409606,0.00389858386926747
7.811400053133499e-05,-0.028766111323344338,-0.009661224466991181,0.004489564070379644,0.0017583084895363631
0.00021201020941971074,-0.029447005150304545,-0.008483816683597408,-0.005796847555648831,-0.00030760253714504397
0.00034337699352399897,-0.02990879059501247,-0.00725849349352396,-0.015523044396031225,-0.0014134486660074875
0.00047245628859499914,-0.03014663741680843,-0.00601925396964281,-0.024084133811921607,-0.001310327363428763
0.0005993988615696331,-0.030157885874667407,-0.004799089365621284,-0.030948375349369894,-0.00046011989580858653
0.0007242484464970456,-0.029942092036076274,-0.003629233382097359,-0.035691148541284676,0.0003154201694659457
0.0008469331875527271,-0.029501036261011054,-0.0025384460788291405,-0.03802312926473779,0.0003580056302911395
0.0009672644560307223,-0.028838695156396785,-0.0015523480285803348,-0.03781017384310052,-0.00046272747228618853
0.0010849425843936734,-0.0279611786726059,-0.0006928215245961078,-0.03508303969375431,-0.001739836896128954
0.001199568425905609,-0.026876635523153114,2.2504429455760192e-05,-0.03003598581712522,-0.0028312767718966635
0.001310659220996189,-0.02559513118701627,0.0005806695820073716,-0.023014182222811506,-0.003248672656833752
0.001417667198925546,-0.024128503106832407,0.0009736847077981366,-0.014490593372803923,-0.002890347198216143
0.0015199995203104162,-0.02249019758000857,0.0011987100287260857,-0.0050337015200728535,-0.002011578829492603
0.0016170382430461712,-0.020695092824144903,0.0012581022897083436,0.004731746413938771,-0.0010050181187963624
0.0017081587993403075,-0.018759313074824476,0.0011593259911268933,0.014167923783683142,-0.00016598137381041578
0.001792745237062129,-0.016700038938359054,0.0009147274215753187,0.02266744824788131,0.0004133351838037421
0.0018702007099268903,-0.014535318713743356,0.0005411742073542828,0.029693792519128053,0.0007964314094108238
0.0019399527136235114,-0.012283883507707259,5.956849263529036e-05,0.0348159691172186,0.0010866493287286275
0.002001454079977035,-0.009964966224602197,-0.0005057521107365513,0.0377359278145663,0.0013485504618262942
0.0020541819544430164,-0.007598122344584216,-0.0011277066292707662,0.03830769977411846,0.00160578344835906
0.0020976371348805666,-0.005203050123224687,-0.0017772341361032096,0.03654717449967123,0.0018718597895928302
0.002131345154371834,-0.002799409573740609,-0.002424106764937174,0.03263091678248617,0.0021473714049197183
0.0021548590579120543,-0.0004066420612039511,-0.0030377720197587625,0.02688247309039865,0.002370054722919239
0.0021677629327831456,0.0019562061724479507,-0.0035882049873283343,0.01974579244582975,0.002376184004048952
0.002169675403440143,0.00427065357810092,-0.004046750600381114,0.011747522372718465,0.0019470990777220012
0.0021602531720726543,0.006518944586660661,-0.004386934858083748,0.0034521420742922577,0.0009491121505178925
0.002139195487444254,0.00868420270293754,-0.004585223321568789,-0.0045848187267051475,-0.0005181911079899248
0.002106250596603406,0.010750575857765156,-0.004621706270561952,-0.011860260199164445,-0.0020855987134923634
0.002061224835954716,0.012703373841237493,-0.004480692491235325,-0.017959507302588603,-0.0032467707943575064
0.002003994496792204,0.014529196805684019,-0.004151196899621936,-0.02258203671578308,-0.0035977382786217577
0.0019345202319806447,0.016216053274713944,-0.0036273105036378223,-0.025555539089393137,-0.0030407814849785085
0.0018528633864472325,0.017753465545665773,-0.0029084447554670527,-0.026838274105327412,-0.0018310903067273847
0.0017592029245062687,0.01913255931347734,-0.001999446561047527,-0.026511029635700126,-0.00044832734422589073
0.0016538506856655746,0.020346132962174662,-0.0009105847874541247,-0.02476107333523503,0.0006207707464534251
0.001537262176771878,0.021388701396612007,0.00034258721878487145,-0.021860790562688928,0.00107117946800096
0.0014100406944808485,0.02225651069173659,0.0017394870811987607,-0.018143039171723545,0.0008681552310680771
0.0012729342553376708,0.022947523140346135,0.0032548713729913725,-0.013974129525542915,0.00023156028002197388
0.0011268266483407635,0.023461375796226137,0.004859311605042627,-0.009724755403807347,-0.00045453291346843057
0.0009727246832107373,0.023799317183493686,0.006519772715383917,-0.005739852000138949,-0.0007818337906032681
0.0008117428910640832,0.02396412564166857,0.008200284835631795,-0.0023099332738352723,-0.0004847756691049496
0.0006450852873624863,0.023960010130508014,0.00986269410516895,0.0003522551955413506,0.000415852644164653
0.0004740227765488277,0.02379249275278883,0.011467474702622838,0.0021261537639866417,0.001575635784874514
0.0002998653378629975,0.023468273428803522,0.012974583840589781,0.002987191654016291,0.002459542240987501
0.00012392997408177038,0.02299508048569843,0.014344343626370595,0.003000886329577663,0.0026151607746935667
-5.249279981839915e-05,0.0223815140622079,0.015538335979104565,0.002309915932712962,0.001941685649088944
-0.0002281706492843016,0.021636890011504085,0.016520296949855646,0.0011169702106872922,0.0007743668262029446
-0.0004019569872103334,0.020771090132518644,0.0172569945313318,-0.00033488552606139967,-0.0002977456624527601
-0.0005728136306882187,0.019794421715018412,0.017719071106146705,-0.0017836663710442124,-0.000783133605088575
-0.0007398286812909651,0.018717487568711944,0.01788183021591,-0.0029712144233847698,-0.0005814067109764571
-0.0009022296538020823,0.01755106765503309,0.017725948141985085,-0.003665958741295797,-2.1299638321278376e-05
-0.0010593912679851638,0.016306014232572122,0.017238092938349506,-0.003683595217197944,0.0003791623664626837
-0.0012108370607902524,0.014993162587045326,0.01641143551038298,-0.00290348929685651,0.0002590697440567601
-0.0013562344493719242,0.013623258311963475,0.015246038412744072,-0.0012793091618130124,-0.00036979515502800196
-0.001495383729288424,0.012206900367491636,0.013749108870622579,0.0011566281909905142,-0.0011691798791419888
-0.0016282021018018857,0.010754497871953879,0.011935104220186253,0.00429515152261713,-0.0017225383880801863
-0.001754703912777592,0.009276238255075725,0.009825680975971968,0.00795778661142191,-0.001796125904947979
-0.001874978107318232,0.007782064582830954,0.007449482552490836,0.011909549338639441,-0.0014427492346383189
-0.0019891638718825557,0.006281659838195705,0.004841764482117215,0.015876130637558543,-0.0009110147627916488
-0.00209742564698033,0.004784435546957948,0.002043859521383404,0.019564133095958103,-0.00045745974568463043
-0.0021999288589120316,0.003299521875316153,-0.0008975112595579098,0.022682692552002413,-0.00020031178003305567
-0.002296817529711023,0.001835756720393356,-0.00393107102177084,0.024964860772170368,-9.34568910275845e-05
-0.002388194430956573,0.0004016722615270833,-0.007001948302085928,0.026187396139533407,-3.839963806029061e-06
-0.0024741040294235113,-0.000994521730987967,-0.010052747509883046,0.02618778875815732,0.00018127456461156623
-0.0025545184422737805,-0.002344958363181348,-0.013024706415086195,0.02487730650388207,0.0004845414169860749
-0.0026293268941234493,-0.0036421387357267014,-0.015858916185257452,0.022248807918161025,0.0008316710161927059
-0.002698329371663067,-0.004878962789465698,-0.018497577876314546,0.018378357554289296,0.0010949152330772243
-0.0027612350439962328,-0.006048766573911449,-0.020885267653603004,0.013420375609658664,0.0011578825076619368
-0.0028176656758041965,-0.007145365887305332,-0.022970181680031634,0.00759688115912292,0.000971719228637312
-0.0028671640156614016,-0.00816310566651476,-0.024705331144970404,0.0011820014027352597,0.0005788202681084679
-0.0029092070747095064,-0.009096914256460942,-0.02604965848672784,-0.005516755343244942,9.42320794837445e-05
-0.0029432240173813853,-0.009942361245834157,-0.026969046955848425,-0.0121787203007162,-0.00034273962189763923
-0.002968617721369051,-0.010695716346097,-0.027437196683067995,-0.018489734979965738,-0.0006160991501860707
-0.0029847880597561873,-0.011354005070635807,-0.027436341603562956,-0.024159112381825745,-0.0006540194003063375
-0.0029911543129722573,-0.011915055962682945,-0.026957784165122903,-0.028932265617052536,-0.00042597503972694053
-0.002987174542034501,-0.012377535032333622,-0.02600222986770758,-0.03259872003207739,5.4475468327282224e-05
-0.0029723612234648406,-0.012740965805000861,-0.024579911110709864,-0.0349968044373494,0.000700395884836935
-0.002946294021654528,-0.013005736286293607,-0.022710497664573465,-0.03601712153784135,0.0013186552882460945
-0.0029086310834166586,-0.013173095170657173,-0.02042279705880731,-0.03560626952898061,0.0016327707438947695
-0.002859119287476846,-0.013245138108734985,-0.01775425147894391,-0.03377059075389717,0.0013991334622930542
-0.0027976022749944536,-0.013224782237261354,-0.014750239778363594,-0.03057819345095669,0.0005737716617583306
-0.0027240242163954404,-0.013115725886630637,-0.011463196357688955,-0.026157291717777708,-0.000588669662540917
-0.0026384279484223,-0.012922391795075198,-0.007951564273015861,-0.020690176064537616,-0.0016119869035218439
-0.0025409478977978933,-0.012649855450387621,-0.004278607025679514,-0.014403859607809027,-0.0020461891630558205
-0.002431799797575478,-0.012303763064527507,-0.0005111095572702918,-0.007559340466607657,-0.001740884102798592
-0.002311269570938778,-0.011890244377570938,0.0032819979426850143,-0.00044094480184167436,-0.0009513696598218737
-0.002179702957623077,-0.011415824099396395,0.007031059668391945,0.006654037158216979,-0.00018507065206510803
-0.002037496425246539,-0.01088733397424493,0.010667124644127012,0.013426131450510926,0.00011989957182929022
-0.0018850895090360648,-0.01031182670487719,0.014123356166980091,0.01958554361319283,-0.0001337259652694265
-0.001722958999466909,-0.00969649336505869,0.017336388808573924,0.02486504292222009,-0.0006640412266700435
-0.0015516156911521064,-0.009048586323363124,0.020247602619019856,0.02903314560394843,-0.001018474880304045
-0.0013716041669829516,-0.00837534915769846,0.022804286868361053,0.03190671454730426,-0.0008711523369000015
-0.0011835054795931888,-0.007683953855374876,0.024960669586202952,0.03336220349998396,-0.00020710812117721142
-0.0009879422546366545,-0.006981444894810001,0.026678793074198598,0.03334468339629317,0.0007049175306682331
-0.0007855860123259616,-0.006274690163562995,0.027929218790772252,0.031873446725535694,0.0014946910485956137
-0.0005771669190335713,-0.0055703392693624764,0.028691548287091508,0.029042911656617303,0.0018878586254585201
-0.00036348587802411065,-0.004874789172029655,0.02895475161651025,0.025018256469281564,0.0018104704476998522
-0.00014542754276069484,-0.004194154719948382,0.02871730121262645,0.020026517433207255,0.0013829698374310173
7.602874135034781e-05,-0.003534238990708961,0.027987116071463966,0.014344854122366555,0.0008466493029350441
0.0002998035828259463,-0.0029004975792231882,0.026781325720847272,0.008287458571135043,0.00046348469721126535
0.0005247201005275486,-0.0022979932450161657,0.02512586471410876,0.0021912565043723394,0.00040550454506825615
0.0007495145072123863,-0.0017313413429497111,0.02305490755507514,-0.0036007284532361085,0.0006554687348368035
0.0009728531681884726,-0.0012046494897440048,0.020610153879647642,-0.008759430566878255,0.0009741822039524032
0.001193354505887886,-0.0007214551395793966,0.017839976274292964,-0.01299269835132553,0.0009934652603525746
0.0014096152365670519,-0.0002846628741442525,0.014798447537806528,-0.01606858059775758,0.0004249621548400373
0.001620241238216301,0.00010351814367077786,0.011544267762655654,-0.01783541410909235,-0.000729696117550578
0.0018238826514175353,0.0004416348861915051,0.0081396121681102,-0.018235971384250413,-0.002124246978799882
0.0020192708352621863,0.0007290443414593916,0.004648918626874944,-0.01731466199481336,-0.0032397939167288204
0.0022052530428439254,0.0009659527320174134,0.001137632041517426,-0.015217978911654242,-0.0036864122288970324
0.002380820590972839,0.0011534324367150647,-0.0023290762741907936,-0.012188226556204582,-0.0034223950928355075
0.002545127978266297,0.0012934122996489433,-0.005687592184021361,-0.00854964728482581,-0.0027271838490131165
0.0026975025531877964,0.0013886411428653943,-0.008877118990042562,-0.004685787269233634,-0.0019516608728327672
0.0028374454433560104,0.0014426266078813763,-0.011840886199957708,-0.0010082090366747493,-0.0012470092422436926
0.002964624147895014,0.0014595512787145995,-0.014527279911153579,0.0020810035693781107,-0.000489307770054312
0.0030788564471550223,0.0014441670935908838,-0.016890870595481625,0.004228530876925817,0.0005467922114616049
0.0031800854215515697,0.0014016696054055438,-0.018893315787458315,0.005166028326287754,0.0019191557514982114
0.003268346777046476,0.001337556318782474,-0.020504115292066135,0.004739409553156714,0.0033835055936225775
0.0033437314531695518,0.0012574765159067817,-0.021701196673213585,0.002928742870195446,0.004505267719038449
0.0034063473344740944,0.0011670814083377663,-0.022471311278383855,-0.00014292182650171807,0.00492443010881588
0.0034562832872565685,0.0010718822580212286,-0.022810226712648676,-0.00421334311537151,0.004561719276776054
0.003493577387798828,0.0009771215283741251,-0.022722709100088962,-0.008898692902235909,0.0036172161101038582
0.003518190262567313,0.0008876602011850093,-0.022222295389668613,-0.013724825622449763,0.0023909952491101825
0.003529984481603935,0.0008078840944694414,-0.021330861208110632,-0.01816983466126724,0.0010911279859605594
0.0035287114699898313,0.00074163253325387,-0.02007799401112244,-0.021713381321603137,-0.00022119318717252009
0.003514007529942976,0.0006921525137389965,-0.018500185990892305,-0.023887211765535602,-0.001536468933548925
0.003485399884674366,0.0006620798762875408,-0.01663986693440509,-0.02432149213559963,-0.002767160117906106
0.0034423225645758095,0.0006534466925782791,-0.01454430310739014,-0.02278254640625221,-0.0037120677544512934
0.003384141144906712,0.0006677122937223198,-0.012264392877517419,-0.01919863701070503,-0.004146346581584864
0.0033101850365052075,0.0007058145208602784,-0.009853392660687252,-0.013671445917494007,-0.003959000667651977
0.003219785827078386,0.0007682371880471089,-0.007365608491457236,-0.006472180052280783,-0.0032300952250363594
0.0031123196209435233,0.0008550886525155483,-0.004855089809409884,0.0019771269474907795,-0.0021990590510944544
0.002987250574842005,0.0009661850613834429,-0.002374362619965227,0.011134912552706752,-0.0011568035493592214
0.002844172570308738,0.001101131486740116,2.6762179601427073e-05,0.02038079882923206,-0.00033038659483086296
0.002682846689648091,0.0012593955919462559,0.0023022735860842264,0.029062411840951045,0.00018965071916869788
0.0025032334905673494,0.0014403709866272019,0.0044109125827860845,0.03654519857939919,0.0004629005338868503
0.002305519946370447,0.0016434291712895616,0.006316971440552208,0.04226190153431939,0.0006536811097835689
0.0020901405899014587,0.00186795866554103,0.007990924166318575,0.045757545307493756,0.0009340938634193031
0.0018577912720174124,0.002113388277149473,0.009409875021104293,0.04672520414239287,0.0013671378344102998
0.001609433341292579,0.0023791907936470584,0.010557816194779975,0.04502852787809216,0.0018369450779714084
0.001346287015632862,0.0026648654299515273,0.011425692741316579,0.04070926731648277,0.0020951523297567313
0.0010698149371485982,0.002969901535853727,0.01201128193003673,0.03398084017531333,0.0019261299480826401
0.000781698834883469,0.003293729632211075,0.012318902248723411,0.025210737833650056,0.0013309732969999143
0.0004838124093146412,0.003635666285231457,0.012358971643746485,0.014894493588183727,0.0005812951256687739
0.00017819197395338898,0.0039948566496229385,0.012147435113261945,0.003622732448536214,6.726235539617455e-05
-0.00013299545553794293,0.004370215358407565,0.011705081179232024,-0.00795788125754334,2.5405406478970198e-05
-0.00044748733260738184,0.004760365776796987,0.011056768105212594,-0.019188137813973213,0.0003509211902861715
-0.0007629632990481676,0.00516358007116207,0.010230584598269539,-0.02944067319651345,0.0006590916747187154
-0.0010770828245097242,0.005577725735642105,0.009256973686462205,-0.03816043705516106,0.0005712788449250089
-0.0013875195498951535,0.006000225013797461,0.008167849221147737,-0.044897049302710525,1.0938956070492234e-05
-0.0016919905104868969,0.006428030968548198,0.006995730930545018,-0.04932714914940754,-0.0007289971085112735
-0.001988280673617195,0.006857619783457836,0.005772918296290674,-0.051267190107422166,-0.0012092705919135615
-0.0022742644845483773,0.007284996483199565,0.004530719224816341,-0.05067800016425976,-0.0011821378299166079
-0.002547925443742203,0.007705712227290781,0.003298748284150985,-0.047661670249292916,-0.0007708688707806811
-0.0028073729560952063,0.00811489420060502,0.0021043097397433863,-0.042450270051173335,-0.00034850184216211975
-0.0030508545688112034,0.008507290813325344,0.0009718796189382691,-0.035386019009642035,-0.00022386856409263762
-0.0032767623482397664,0.008877333558852197,-7.7303302767725e-05,-0.026894159652410758,-0.00040002455545416624
-0.0034836340169492564,0.009219213415910314,-0.0010255342788993158,-0.017451739450219265,-0.0006012375469829103
-0.0036701510037237058,0.009526966887151395,-0.0018588296535855843,-0.007556284857413803,-0.0005327441653801278
-0.0038351355950558457,0.009794566636833774,-0.002567009644086873,0.0023025828172406194,-0.0001443262056824772
-0.003977548164764626,0.010016013762225015,-0.0031436826761794706,0.011667331409765256,0.00032336776619492713
-0.004096484269956245,0.010185430779201624,-0.003586137243662158,0.02013252134312981,0.0005381968824869871
-0.004191171249415854,0.01029715466956825,-0.0038951489405750018,0.027360763990755637,0.0003455289703159977
-0.004260964696994083,0.010345828099819572,-0.004074713231469267,0.0330942369835287,-0.00011353981185374376
-0.00430534581009599,0.010326485914528512,-0.004131716867870429,0.037161158150022966,-0.0005157458020433438
-0.004323920405129018,0.010234634477450209,-0.004075561325594849,0.03947715870735766,-0.0005920208582077279
-0.004316419638247429,0.010066322855195186,-0.003917750765713389,0.04004226563383473,-0.0002983302119557062
-0.004282702097161729,0.009818205602626277,-0.003671456481162164,0.03893443472897251,0.00018773140875133894
-0.004222757419126163,0.009487596199242429,-0.003351070437669735,0.036300148344034285,0.000606066013845
-0.0041367123598618025,0.009072509024407902,-0.002971761315324596,0.032342199723227556,0.0007670650686419819
-0.004024840188209763,0.008571688037801603,-0.0025490454898903464,0.027305168584328337,0.0006274666556483774
-0.0038875729915828112,0.007984622732943671,-0.002098382019115948,0.02146012737989282,0.0002830575853689243
-0.0037255148222157934,0.007311554897572301,-0.0016347966081924122,0.01509077822997454,-8.043549624312576e-05
-0.003539453072370034,0.006553480679492782,-0.0011725374375695897,0.00848254901065488,-0.00025415356926395717
-0.003330366696744672,0.005712150322076281,-0.0007247668097398088,0.0019143545064488833,-9.537553857543807e-05
-0.0030994319580591877,0.004790064390299906,-0.0003032950562655256,-0.004348871726256683,0.0003740152460768569
-0.0028480274180245567,0.0037904635586505425,8.163627797201371e-05,-0.010064730980196276,0.0009251678702907022
-0.002577738842605572,0.0027173109212001788,0.00042151817438993935,-0.015023066588474961,0.0012113323859415438
-0.0022903622776734925,0.00157526996408106,0.0007096865594645226,-0.019054800110233056,0.0009816157733837866
-0.0019879018007868763,0.000369684274198392,0.0009413893124540584,-0.02203729843966033,0.0002884028471181772
-0.0016725589266876086,-0.0008934359278161568,0.001113813715758985,-0.023895215460760486,-0.00048809302513239534
-0.0013467130554303537,-0.0022074196853768325,0.0012260765279784578,-0.024598201875199475,-0.0008660735589622824
-0.0010128948264997283,-0.0035649372772864948,0.0012791750516286014,-0.024158241304493195,-0.0006068690550433084
-0.0006737549727307255,-0.004958003197895121,0.001275896934471355,-0.022628589840512695,7.934159805746997e-05
-0.000332030081356125,-0.006377983013490034,0.0012206892877986294,-0.020104129591374757,0.0006474076057339725
9.49492133266579e-06,-0.007815604189260274,0.0011194912702678147,-0.016721241043075,0.0005917406935364525
0.000348028015802958,-0.009260970485582009,0.0009795354614510322,-0.012655329094523944,-0.00019010304943601646
0.0006808141421215966,-0.010703581831004474,0.0008091215774149337,-0.008115542454963024,-0.0013195450844532392
0.00100517943499332,-0.012132364361620247,0.000617363776457051,-0.0033374806077205396,-0.002200539190620345
0.0013185726630901156,-0.013535715682924223,0.00041391295720913244,0.0014253883155804575,-0.0024161128831403627
0.0016186022930107682,-0.014901567711731487,0.00020865871195005684,0.005911982679536662,-0.001958269408736941
0.0019030694720596514,-0.016217465951831246,1.1419580407428992e-05,0.009866631730366353,-0.0011443254093398319
0.0021699977938295627,-0.01747066283743593,-0.00016836828799116432,0.013055139653955711,-0.00033236614473655196
0.002417659355780441,-0.018648224877030464,-0.0003219560968949877,0.015282120163869341,0.0003078257703044189
0.002644594495776542,-0.019737156693234767,-0.000441576625825843,0.016406183869278314,0.000797432393104173
0.002849621658681318,-0.020724546290363022,-0.0005207248757883978,0.01634979443889969,0.0011772975630278458
0.003031835165221565,-0.02159773318968237,-0.000554419899957164,0.01510276737918744,0.001369326146981676
0.0031905915345222676,-0.022344495749701734,-0.000539437654499355,0.01272097344520548,0.0012273390536873111
0.0033254876099488894,-0.022953249288640763,-0.0004745007078508065,0.00932301422498139,0.0007347838315765954
0.003436334579196529,-0.023413245121701152,-0.00036041031722325816,0.0050867573639904705,0.00014672286068329897
0.003523130991473417,-0.023714762412452607,-0.0002001098317594007,0.0002455015286182304,-9.745419454506919e-05
0.0035860361732005844,-0.02384928783710373,1.326494500986662e-06,-0.004918221951221432,0.00033153446722528643
0.003625344249276335,-0.02380968032672974,0.0002367807334522918,-0.01008352068805393,0.0013650994794130442
0.0036414587294987706,-0.02359031881274177,0.0004972531355954551,-0.014907894448605503,0.0024907572237941474
0.0036348679835079846,-0.023187230538243037,0.0007720953981442654,-0.01904935631597339,0.0030135271506069807
0.0036061224258371067,-0.02259819694441894,0.0010493106589659462,-0.02219185958680797,0.0024665722761939286
0.0035558147117527514,-0.021822833671895192,0.0013159141007233538,-0.024070960831103414,0.0009065681720997098
0.0034845647220214234,-0.020862640811631392,0.0015583467316764169,-0.024496283621050843,-0.0010901356166526613
0.003393011349663057,-0.019721019614495558,0.0017629333121925409,-0.023367757417105024,-0.002720695765545069
0.0032818125628827303,-0.01840325331507187,0.0019163726695276574,-0.020683896452293307,-0.003361933987114506
0.0031516536443990228,-0.016916452938559163,0.0020062444827046865,-0.016542240793426484,-0.002869390809749023
0.003003261485375563,-0.01526947286015774,0.0020215122529428672,-0.011133623511528228,-0.0016265923212681393
0.002837421611452871,-0.013472803245282852,0.0019529999905363825,-0.004732204721665919,-0.00033386302998978344
0.002654995198045695,-0.011538445678320642,0.0017938218588412665,0.0023179318691187475,0.00035510004786224646
0.0024569353515226833,-0.009479774935121197,0.0015397488981067986,0.009620374806899791,0.0001726170384655087
0.0022443037808140545,-0.00731138680401635,0.0011895019816326332,0.01674934221543582,-0.0006225316605022303
0.0020182890013284126,-0.005048931973400207,0.0007449622874881512,0.02327767001152456,-0.001395819918325275
0.0017802251445563563,-0.0027089396596619714,0.00021128936112072003,0.028806898769588078,-0.0015202821954365992
0.0015316078134149775,-0.0003086391477254162,-0.0004030649266612324,0.032994745787978674,-0.0007814471648992199
0.0012741023749029143,0.002134210977093284,-0.0010864567225450283,0.03557580799736755,0.0004564357970059808
0.0010095416360142195,0.004601479116731859,-0.0018242685889248058,0.03637405359720781,0.0014614952305441326
0.0007399130253640536,0.007074801471864919,-0.002599240344626929,0.035308688085219406,0.001616067121270718
0.0004673380153649434,0.009535711125148743,-0.0033918986300927453,0.03239626571959206,0.0008555799269943538
0.00019404695481284583,0.011965760037985152,-0.00418106771240834,0.027750802356920776,-0.000251448332958804
-7.7649064676699e-05,0.014346636027318808,-0.004944444339014582,0.021581322722328315,-0.0008647613417733565
-0.00034538953740739456,0.016660273687619007,-0.00565922080468835,0.014184724952282977,-0.0004419835812364117
-0.0006067998260210623,0.018888957420973164,-0.006302739901524761,0.005932214451472141,0.0008787512653722143
-0.0008595301151585932,0.021015416632160604,-0.006853162674577765,-0.0027506341773930474,0.0023544667019153673
-0.0011012962895070885,0.023022915715780575,-0.007290127018219931,-0.01140837129195077,0.0031169497774103587
-0.0013299204447491592,0.02489534237760496,-0.007595374553478219,-0.0195823211916296,0.0027179504686589157
-0.0015433694222631886,0.0266172965838569,-0.007753325448973574,-0.02683746976739279,0.001371111736949147
-0.0017397907837590832,0.02817418057612719,-0.007751584243367696,-0.03278824941528616,-0.0002422266002187423
-0.0019175459015537764,0.029552289848064812,-0.00758136224863126,-0.03712177680947817,-0.00142459632595252
-0.0020752390993872536,0.03073890613848824,-0.00723780329482252,-0.039616517772717644,-0.0018413713358349669
-0.002211740870945125,0.031722394894243,-0.006720200858069499,-0.04015419399995989,-0.0016001002335212676
-0.0023262031946295987,0.032492309460867404,-0.006032097808417162,-0.03872365347582581,-0.0010506870532803049
-0.0024180661331900883,0.03303950202671716,-0.005181265474295792,-0.03541710059390686,-0.0005130401758646375
-0.002487056505826935,0.03335623842055275,-0.004179564924405648,-0.030420506065949787,-0.00013482779101410818
-0.002533180373730409,0.03343631212774404,-0.0030426982303064553,-0.02400034653635373,7.204852271027227e-05
-0.002556710920785893,0.033275153148236515,-0.001789860047539785,-0.016488087966914453,0.00012016927122872189
-0.0025581724742690963,0.032869928795626294,-0.0004433008610327651,-0.00826281754477136,-6.805847999151124e-06
-0.002538320701247105,0.03221963481969281,0.0009721859014264557,0.00026803915996495467,-0.00030912961623952897
-0.002498118859779188,0.03132517558494202,0.002429839230568529,0.00868970569583701,-0.0006962777503339897
-0.0024387101908253184,0.030189431784274388,0.0039015530195095688,0.016601921278211303,-0.0009784131547938327
-0.0023613867248812944,0.028817313971900398,0.0053585290815949945,0.023640373781160854,-0.0009541625821362749
-0.002267554897373291,0.02721580015020415,0.0067719434500496415,0.029496143308692064,-0.0005374726196572313
-0.0021586987225158437,0.025393955226799374,0.008113608110975161,0.0339314534368074,0.0001663312337783857
-0.0020363420257646066,0.023362929116157102,0.009356609551355866,0.036789982092048965,0.0008870193919265567
-0.0019020119764606067,0.021135929308892146,0.010475905300986785,0.03800037572464421,0.0013045852494301194
-0.0017572061505039679,0.018728164147996714,0.011448861298803232,0.037572751447338425,0.001196161933856211
-0.0016033642522237724,0.016156755374107712,0.012255716902082785,0.03558961302983689,0.0005513916458379169
-0.0014418440440320526,0.013440621627571508,0.012879969435618796,0.032193853299602684,-0.00039380887785127523
-0.0012739002058813913,0.010600336366070277,0.013308674013062977,0.027576453837862273,-0.0012341470815200861
-0.0011006656044323692,0.0076579626594172,0.013532655421352341,0.021965048368574033,-0.0015741638444858584
-0.0009231363733941625,0.0046368643368632076,0.01354662791588944,0.015612719510755584,-0.0012419960787368957
-0.0007421637880008941,0.0015614906225730062,0.01334921853978633,0.008785681445310382,-0.00041792356466047257
-0.0005584557268049919,-0.0015428678412290203,0.012942892556947356,0.001749524676949683,0.00043062316360354595
-0.00037258839972433943,-0.0046503496212258145,0.012333785887823853,-0.005244286748256145,0.0008127938544112368
-0.00018502631839575616,-0.007734812835466418,0.011531456455560994,-0.011968627271685232,0.0005362830359234005
3.852987779078727e-06,-0.010770135578359305,0.010548570666889766,-0.01822517735879472,-0.00013111844776513638
0.0001937323576160869,-0.013730517889770604,0.009400541218833698,-0.023843048101625977,-0.0006040827193415937
0.0003843272654437876,-0.01659078034384478,0.008105129353511703,-0.028674080084166106,-0.00036735857113654125
0.0005753559685286217,-0.01932665746653431,0.006682021732734507,-0.03258848172827989,0.0006422778104401047
0.0007665064381146905,-0.02191508442809351,0.005152391825512552,-0.03547347574284365,0.0019373379383005333
0.0009574006722304263,-0.02433447266432685,0.0035384582521880816,-0.03723528197625936,0.0027621710818389856
