Delta,Theta,Alpha,Beta,Gamma
-0.008559456606375493,-0.01324310361539453,0.0157286930217377,-0.00880584354432833,-0.0009005916375733205
-0.008402116928110494,-0.014480557053284457,0.014211126804482896,-0.004965522753966236,-0.00017963420119622485
-0.008223861937629019,-0.015611847382858451,0.012408490433176128,-0.00024915634368316846,-2.9935138253815806e-05
-0.00802529953761089,-0.016629509827686337,0.010342632133793564,0.005043527040073242,-0.000546936365417997
-0.007807149528972491,-0.017527233012355703,0.0080409225366522,0.010550270750831583,-0.0014455034148110435
-0.007570237987788973,-0.018299882108128565,0.005535928068645097,0.015874721458263696,-0.0021281796888040173
-0.0073154890032173184,-0.01894350580999593,0.002864971124846642,0.020621336610633558,-0.001981356903775226
-0.007043915025257121,-0.01945532969421631,6.95802261863601e-05,0.02443149100777529,-0.0007613105783126178
-0.006756609038674303,-0.019833741936432087,-0.0028051672996262174,0.02701467254140548,0.0011741070226622863
-0.006454741692566639,-0.020078277158796523,-0.0057114045182610085,0.02817039316746657,0.002980204864310245
-0.006139563939651864,-0.020189599651048266,-0.008599323009232059,0.027799917924043373,0.003775862492627768
-0.005812411996344457,-0.020169480767309792,-0.01141808792861317,0.025910086662971083,0.0031840732975916904
-0.005474708980492818,-0.020020761246817904,-0.014116792001481587,0.022612351145133262,0.0016124345689303712
-0.005127958368674156,-0.01974729087918703,-0.01664542092238444,0.018118159080744677,4.676848889018015e-05
-0.004773728315900277,-0.019353844998132697,-0.018955809274815744,0.012728578615472635,-0.0005650006930293253
-0.00441363050373068,-0.018846025470153724,-0.021002574303638014,0.006814335195348696,3.653933365849901e-05
-0.004049299427511884,-0.018230157729414893,-0.022744018944550616,0.0007841627913501024,0.001188535428840577
-0.003682376376669597,-0.017513192420165084,-0.024142992709627557,-0.004955951249346393,0.0017031118876786216
-0.0033144980798134895,-0.016702612674715518,-0.025167691814187078,-0.01004523935999912,0.0006851085582354646
-0.0029472862442457295,-0.0158063415520563,-0.02579237419171355,-0.01420320286997176,-0.0017662252483326955
-0.0025823336682952486,-0.01483264328024641,-0.02599796561892096,-0.01725062342176786,-0.004482130192143466
-0.0022211853975413116,-0.013790016865994589,-0.025772540241168335,-0.019115106509622032,-0.005887249456458745
-0.0018653172250241638,-0.01268708726374071,-0.02511166800331889,-0.019824354176664172,-0.004997487071253348
-0.0015161159016722453,-0.011532502744431175,-0.024018627638572477,-0.01949203695680609,-0.0020890842593863546
-0.0011748646253034018,-0.010334845496242242,-0.022504484882014987,-0.018299857220484567,0.0014248520310407046
-0.0008427349017782107,-0.009102557948857302,-0.020588033597759438,-0.01647715225022903,0.0038395631471027985
-0.0005207838418615936,-0.007843883563421061,-0.018295596397275064,-0.014278253523024214,0.004165235331470851
-0.0002099555016105727,-0.006566819839641767,-0.01566068314469741,-0.011958335053781686,0.0026418423056038714
8.891460440092213e-05,-0.005279082020632525,-0.012723509428826569,-0.00974960072439926,0.00046975823484171186
0.0003750925263615741,-0.0039880761177396844,-0.009530380224658413,-0.007840093512809006,-0.0009997801706701547
0.0006479378464691676,-0.0027008785919356336,-0.006132945652536676,-0.006356932516122382,-0.0010485611485677247
0.0009068966733582399,-0.0014242188536123957,-0.0025873374879212836,-0.00535523285846816,0.0001198125303295546
0.0011514971547867251,-0.00016446180533116742,0.0010468010209511106,-0.0048140768023513456,0.0016630896055292394
0.00138134703547821,0.001072408929292237,0.0047073734048436846,-0.0046413019996722725,0.002664096505735309
0.0015961308883742588,0.0022808032089947504,0.008330952186776607,-0.004688318624615353,0.0025900150090255674
