Delta,Theta,Alpha,Beta,Gamma
0.004624435693695858,-4.2306126256905915e-05,-0.0019869678495905486,-0.001278738345195588,-0.006428918590732525
0.004819081959423122,-0.0003873338392517552,-0.001998658180295926,-0.0008428956379861927,-0.004357307935782107
0.005002275104517685,-0.0007624447749837498,-0.001962836434120185,3.943829476797982e-05,-0.0015988838904925265
0.0051725765111030955,-0.0011645487233406992,-0.0018751379446093252,0.0010565749963077303,0.001329396996578194
0.0053286362825799415,-0.0015899295839751088,-0.0017321717783263357,0.0018754519420457443,0.003916056451838069
0.005469193454459274,-0.002034295805132844,-0.00153172070721526,0.002189388843930836,0.005729328826275771
0.0055930736514338214,-0.002492842831556041,-0.0012729210763671045,0.001761610082530284,0.006503382825047137
0.0056991875396533885,-0.002960320843212202,-0.0009564096870328316,0.000460385875237425,0.006223991670291284
0.005786533163846367,-0.0034311015701198725,-0.0005844262853238603,-0.0017180046808903996,0.0051393967513887655
0.005854203082257378,-0.0038992418180445487,-0.00016086545119845696,-0.004642312676977476,0.003637060094656083
0.005901394643613631,-0.004358545825902453,0.0003087222900018344,-0.008058169269912017,0.002031980867652699
0.0059274206874670755,-0.004802630391845115,0.0008171769916901805,-0.011618611164368025,0.000415274262942849
0.00593171899985708,-0.005224994833636657,0.001355820821220772,-0.01492900000673956,-0.001302375876200325
0.005913860791693814,-0.005619094465790509,0.0019145941163946991,-0.017598703986334938,-0.0031669550644461046
0.005873559336262028,-0.005978414771832541,0.0024822357309249405,-0.019291086569816044,-0.004959123469239941
0.0058106788142604435,-0.0062965453291878035,0.003046504286461685,-0.019765116622583286,-0.006185017285174205
0.005725241359668174,-0.006567256040369312,0.003594432268701289,-0.018904691248863185,-0.006332191130288174
0.005617429241010557,-0.006784579922514378,0.00411260228008996,-0.01673372937898005,-0.005216830590743546
0.005487580187895687,-0.006942904680929493,0.0045874362052936365,-0.013415734627028475,-0.003150136291088698
0.005336176364376174,-0.00703707085524524,0.005005492170554149,-0.00923689131761263,-0.0007790217990067286
0.005163829508682142,-0.007062470800197393,0.005353767489475396,-0.004573256745443021,0.001287551862672943
0.004971264975301593,-0.007015142444294003,0.00562000585474064,0.0001545034557167193,0.0027848569361188648
0.0047593062140637386,-0.006891853961241413,0.005793004555692854,0.004532413926771613,0.00381114919053686
0.004528860194633251,-0.006690177412317991,0.005862915356733604,0.00820276460028339,0.004579248378945182
0.004280904591403381,-0.006408549081931328,0.005821532939668848,0.01090514984084072,0.005133430296594595
0.004016478720516212,-0.006046312460298581,0.0056625666588929835,0.012504417021970455,0.00526962152353314
0.003736680620735685,-0.005603739471078404,0.005381891868377139,0.013002954635111068,0.00470293132409731
0.0034426711254717406,-0.00508202855835783,0.0049777742813162775,0.012535785215227363,0.003313754562194609
0.003135682891186304,-0.004483283499255784,0.004451055975386777,0.011347821929309195,0.0012586673421721396
0.002817030147312147,-0.0038104807447960506,0.0038052885102636395,0.0097547350693879,-0.0011202316143551696
0.0024881150884494235,-0.00306743283082776,0.0030468001915222786,0.008092426916831019,-0.00346595371336576
0.002150429116759437,-0.0022587513988203433,0.0021846902838473423,0.006663666120645397,-0.005486845100284016
0.0018055495617429632,-0.0013898091454938675,0.0012307492071264945,0.0056917770777655955,-0.006903165774496861
0.0014551330310609712,-0.0004666990907970285,0.0001993067042886415,0.00528930589510148,-0.0073825334851114815
0.0011009049504884611,0.0005038077330347066,-0.0008929907917335417,0.005445323108380918,-0.006615832021179032
0.0007446429355249791,0.0015143018732233565,-0.002027473623641811,0.006030899980835277,-0.004537961164682472
0.0003881516411955565,0.002556768211084446,-0.003183811063682738,0.0068202021151255055,-0.0015144812777058976
3.3229317513837755e-05,0.0036226123708101225,-0.004340433411760186,0.007524505273217116,0.0017145243630605094
-0.0003183701237676049,0.004702687479540216,-0.005474997342729147,0.007836514562107195,0.004363680318429853
-0.000664973680273277,0.005787331355348812,-0.006564873219128375,0.007481006100895928,0.005993100874633514
-0.0010050194922402093,0.006866422389944021,-0.007587634376397948,0.006265070330187519,0.006664753251306427
-0.0013370787153396356,0.007929456939797413,-0.008521533936146799,0.004118966822773913,0.0067365467469803755
-0.0016598697755970527,0.008965645940810322,-0.009345960276880191,0.0011189138251546812,0.006459635591264565
-0.0019722665578849477,0.00996402679800308,-0.010041864587572837,-0.0025133740931337894,0.0057151120845980565
-0.0022733010161707446,0.010913588203895182,-0.010592153034687508,-0.006434366036805087,0.004120553512862994
-0.0025621593878408467,0.011803407563423097,-0.010982034881076233,-0.010220999584409916,0.00143341031870435
-0.002838171260164434,0.012622800371115656,-0.011199319246269199,-0.013424592226662141,-0.0020739346982097547
-0.0031007923933851662,0.01336147787067937,-0.011234657381226325,-0.015629125141098956,-0.005583794308901368
-0.003349584225581148,0.01400970580298919,-0.011081732024945789,-0.016507197788742947,-0.008100171759699336
-0.0035841938718949354,0.014558455622721027,-0.010737397846574707,-0.015867284411369514,-0.008961499079707912
-0.0038043376750121517,0.014999541090284268,-0.010201776232992125,-0.01368608825695564,-0.008143897244521364
-0.004009789705621147,0.015325736292606697,-0.009478305148323927,-0.010120679277639677,-0.006168406300901356
-0.004200375226138505,0.01553087383943436,-0.008573742668603706,-0.005497429497308749,-0.003720024391651084
-0.004375968596069748,0.01560992320136171,-0.007498122206268768,-0.0002782852462361507,-0.0012733086401263654
-0.004536495078177241,0.01555904947168368,-0.006264657855791656,0.004991432966855912,0.0010300989909179038
-0.004681935813673639,0.015375653420999216,-0.0048895985380427946,0.00974682672013883,0.003226495594543348
-0.004812334611320268,0.015058394999295177,-0.0033920292748421677,0.013470640506605664,0.005275582405355162
-0.0049278045409708975,0.014607203712540042,-0.0017936177280403153,0.015755577729004485,0.006923642038771453
-0.005028532242571498,0.014023279513132652,-0.00011830515785808064,0.01635396986823039,0.007776307313982323
-0.005114778547957978,0.0133090866881712,0.0016080565263439058,0.015208321089423037,0.007505111066666065
-0.005186875083628892,0.012468341397687441,0.0033581167107492567,0.012458391384044655,0.006031905756242934
-0.005245217428265383,0.011505991983680738,0.005103479236170259,0.008423526259977315,0.0035801210634464732
-0.005290255918248964,0.010428190338139893,0.006815186987512633,0.0035624373101118393,0.0005891733809437867
-0.005322485510616077,0.009242252179207886,0.008464226751395751,-0.0015841822616229418,-0.002432450399263243
-0.005342436432849505,0.007956603690659488,0.01002204211888106,-0.0064605769174384915,-0.00503219472083578
-0.005350667528980403,0.006580711880818853,0.011461041748564259,-0.010563614539127072,-0.006876046255758337
-0.0053477638347596505,0.005124996915787607,0.012755091157430566,-0.013502325241725349,-0.007754970964201144
-0.005334338774677372,0.0036007268951837217,0.013879978653835546,-0.015041204546307037,-0.007564792115920295
-0.005311039856137242,0.002019898351648068,0.01481384926030637,-0.015121198280752956,-0.00629112418699551
-0.005278555647937901,0.0003951077417673215,0.015537602948753905,-0.013855610533079037,-0.004021604851866465
-0.005237621762800658,-0.0012605806668647827,0.016035254122118613,-0.011502408097201159,-0.0009878132005301514
-0.005189024370486612,-0.002933766542412049,0.016294248297412908,-0.008418473701200871,0.0023916095995131547
-0.005133600676594123,-0.004610842544539739,0.016305730796388168,-0.005004060886924248,0.005521227391704079
-0.005072236100544356,-0.006278118980405385,0.016064762236739614,-0.0016463774555931906,0.007738835009741584
-0.005005857566391639,-0.007921941930805334,0.01557047676705611,0.0013298354685824312,0.008515308174712641
-0.004935422068539551,-0.00952880244485922,0.014826180089664806,0.003698765417133812,0.007659115750964565
-0.004861900195405879,-0.011085435474897912,0.01383938415016491,0.005353082581546005,0.005406980314434979
-0.004786255580916456,-0.01257890958872022,0.012621774022833493,0.006304676818552089,0.0023327625355158443
-0.004709422501517907,-0.013996710727620997,0.01118910148964031,0.006667092054155513,-0.0008817154879151352
-0.0046322841162386545,-0.015326823765489894,0.009561000769092238,0.006623092587633596,-0.003678790952716734
-0.004555652956850678,-0.016557814045630167,0.007760725102536075,0.006383592244086773,-0.00572991118861847
-0.0044802539892057,-0.01767890880387644,0.005814806965757087,0.006145726222709062,-0.006886879312519325
-0.004406710022596548,-0.01868007740831659,0.0037526474262978234,0.006057337184346683,-0.007073055938776179
-0.004335529962118877,-0.019552110535875005,0.0016060406505346099,0.006192799701448836,-0.006243779225915099
-0.004267101780688481,-0.020286700693054858,-0.00059136114288372,0.006542126856373448,-0.004463766624478547
-0.004201692838756642,-0.020876527622084768,-0.0028046365842596525,0.0070130655157922325,-0.002020185468013927
-0.004139459332870931,-0.02131535047459114,-0.0049982290555431064,0.007444979844991387,0.0005703488690264815
-0.00408046435562124,-0.02159810450801808,-0.007136611270826668,0.007633213550047581,0.002731838217359368
-0.0040247014879260965,-0.021720995594582574,-0.009184960756224844,0.007362209756608499,0.00409539132085223
-0.003972119396974364,-0.02168158344690161,-0.01110982363156112,0.006444258991854006,0.004675739405912597
-0.003922643199171511,-0.021478845216377048,-0.01287974506858419,0.004758668492534911,0.0048097769169509665
-0.003876189906220732,-0.02111321416312156,-0.014465848670144204,0.0022845469481365573,0.004875445989567541
-0.0038326770355901416,-0.020586591526711752,-0.01584235172604955,-0.0008795801515290591,0.004979485862078241
-0.0037920245808837705,-0.019902332031856755,-0.016987007165495054,-0.004514119676743529,0.004841467989218556
-0.0037541508832576037,-0.019065204416812847,-0.017881465686004638,-0.008296194007577648,0.00397140005694271
-0.0037189630161577943,-0.018081328818280003,-0.018511553761108603,-0.011834808466147258,0.0020310062400805797
-0.0036863426414070325,-0.01695809371660805,-0.018867465890093547,-0.0147185893180044,-0.0008636401771207165
-0.003656129021328557,-0.01570405659876282,-0.01894387264212206,-0.0165696151200888,-0.004102401555583436
-0.0036281015832206887,-0.014328833829350327,-0.018739948970151816,-0.01709614431822686,-0.0068308488290432425
-0.0036019645964040768,-0.01284298551005179,-0.01825932892793183,-0.016137019732367554,-0.008328880644164094
-0.0035773359243277056,-0.011257900006825501,-0.017509992940390202,-0.013691200187975407,-0.008290370554203027
-0.0035537407432414403,-0.009585680865228137,-0.016504092722627567,-0.00992745016644473,-0.006864423519119273
-0.0035306101561796283,-0.007839037052723813,-0.015257717924979439,-0.005171843011566421,-0.004486213950072379
-0.003507284225751276,-0.0060311766536508965,-0.013790608459402533,0.0001258743279010604,-0.0016478051148754152
-0.0034830190982529556,-0.004175704290842846,-0.012125817256448722,0.005442585470950292,0.0012412173582798728
-0.003456998157516305,-0.0022865228981221964,-0.010289329140679229,0.010241765546620492,0.003857832081063123
-0.003428347007634622,-0.0003777401258010987,-0.008309641681551185,0.01403504042632447,0.005904910721192137
-0.003396151368653022,0.0015364216449173843,-0.006217313013426199,0.016437743589355843,0.0070941376539852136
-0.0033594760574461114,0.003441714292403569,-0.004044480449834266,0.01721228291445061,0.007220198140977121
-0.0033173828252700123,0.005323955205404473,-0.0018243535298049752,0.016294798736023155,0.006273825477076932
-0.0032689454462197817,0.0071691228810091875,0.00040931319730880077,0.013802156681587439,0.004489384252938465
-0.0032132619564178232,0.008963456268070599,0.0026227591715573782,0.010017950500064621,0.002264355474407038
-0.0031494655266523694,0.010693554484859943,0.00478275701960798,0.005358344798484734,-9.488231678145535e-06
-0.0030767361542205765,0.012346472361949435,0.006857139105903453,0.00032143797882850603,-0.002085490123255561
-0.0029943147738867642,0.01390980836274427,0.008815299926234957,-0.004573149127000252,-0.003869975522725201
-0.0029015199941224918,0.015371783942176814,0.010628665827961478,-0.008845646486000055,-0.005300303476537096
-0.002797766498189238,0.01672131549718088,0.012271126266496374,-0.012109481967992667,-0.006206580425237887
-0.0026825839967906935,0.017948080377742547,0.013719421804530962,-0.014109574729929127,-0.0062958909478356435
-0.0025556363790375214,0.019042577159722688,0.014953483502224463,-0.014741818457109455,-0.005306414485323986
-0.002416741467471362,0.019996179127569787,0.01595671787269041,-0.014053240912622039,-0.0032352344835161998
-0.002265891584525726,0.020801180318946875,0.016716232868935577,-0.012224578482097433,-0.00046292090814308983
-0.002103273826583596,0.021450835773109137,0.017223003624046277,-0.009538246024443737,0.0023462009539680674
-0.0019292873527182763,0.02193940031437058,0.017471980292895786,-0.006335615642101143,0.004529439766733166
-0.0017445542965025176,0.022262171258257465,0.017462142189846066,-0.0029687553888815684,0.005715275521782132
-0.0015499216437779545,0.022415538940506068,0.01719650152722648,0.00024684834902565417,0.0059250789979471054
-0.0013464530772613393,0.02239704587102912,0.016682057429725346,0.0030714502402225765,0.005431460802855654
-0.00113541129232552,0.022205452515258017,0.015929698567267447,0.0053659610905672245,0.004497151382245789
-0.0009182319495696452,0.021840806414439647,0.014954052035450213,0.0070991338310009006,0.003199444007902122
-0.0006964905037746508,0.02130451114132705,0.013773276628524943,0.008336871833076537,0.001464643841502072
-0.000471863460465118,0.02059939103721253,0.012408798977780962,0.009216354441438101,-0.0007372512375135738
-0.00024608660708254034,0.01972974604942068,0.01088499042831177,0.009909465190621948,-0.0032119137262903883
-2.091391280471827e-05,0.018701389234290444,0.009228781986538395,0.010581057374807147,-0.0055250056116289215
0.00020191903796268833,0.0175216595513179,0.0074692161659248415,0.0113484715160847,-0.007159922700270795
0.00042072465597936553,0.016199405497233164,0.005636939089411938,0.012249401617349711,-0.007723223559999122
0.0006338860053657912,0.014744939747342508,0.003763642440427853,0.013224843020195106,-0.007057969765123598
0.0008398743641185806,0.013169968533595325,0.0018814698069752204,0.01412151418748344,-0.00522987709137146
0.001037263593598951,0.011487499878681235,2.2403342408918963e-05,0.014713899469229429,-0.002465807358713324
0.0012247416962569487,0.009711732441490482,-0.0017823551447214915,0.014741368863318166,0.0008625461747244909
0.0014011183981755188,0.007857924351033116,-0.003502996735157174,0.013952728347118507,0.00421205531145519
0.001565327636451989,0.005942241770440471,-0.005111699331858283,0.012150212648380555,0.006899672785092876
0.001716425679386819,0.00398159035938206,-0.00658318763535972,0.009226804164273364,0.008280069315159667
0.0018535878298857602,0.0019934367592691848,-0.007895240585835813,0.005193083930607372,0.00802385238312836
0.001976107356935837,-4.3715893497923985e-06,-0.009029127772021606,0.00019109393471534466,0.006314976920888676
0.0020833987156058838,-0.0019937828190536,-0.009969960939391696,-0.0055071219152481735,0.00378939273888313
0.0021750043078093266,-0.003956712660831303,-0.010706953843093031,-0.011518222471017123,0.0012077485015166726
0.002250601972627587,-0.005875215178460467,-0.011233589567643141,-0.017383490978386283,-0.0009342558945052122
0.002310010309984271,-0.007731655379909981,-0.0115476967437748,-0.022618450371702018,-0.002585294326138818
0.0023531903831306078,-0.009508884325663606,-0.011651435601865396,-0.026769111653723802,-0.003983191499226428
0.0023802437329547444,-0.011190414913762419,-0.01155119433802029,-0.02946605594262637,-0.005298012247160467
0.002391406767090328,-0.012760596270401277,-0.01125739796887041,-0.030468349068803573,-0.0063645391652573215
0.002387040693676027,-0.014204786185157853,-0.010784235252166341,-0.029691790261174942,-0.006721054638876519
0.0023676155940907206,-0.015509521975471112,-0.01014931192361155,-0.027218663738497854,-0.005923939272098721
0.0023336880551175234,-0.016662688703193793,-0.009373238529727978,-0.023288095384282847,-0.0038903608679939205
0.002285873751294365,-0.017653680300016177,-0.008479159054569287,-0.01826764327879578,-0.0010094099020530557
0.0022248180970458387,-0.018473546327750473,-0.007492224892725425,-0.012608759727354634,0.002044920971752302
0.0021511683531733094,-0.01911511691663281,-0.006439019709536721,-0.006791499973747563,0.00463716546535237
0.0020655494441906156,-0.019573100729979448,-0.00534694416646221,-0.001266384310420682,0.006392408952705791
0.001968544476164379,-0.019844153390432186,-0.004243573044291749,0.0035977907711033136,0.007200638928419664
0.0018606807352458503,-0.019926914595780904,-0.0031559987643390835,0.007552819959983116,0.007080839855556387
0.001742422750526755,-0.019822011242954986,-0.002110174732685302,0.010492251545307878,0.006074235837603544
0.001614174557624594,-0.019532023453174552,-0.0011302715308412906,0.012453461452468218,0.0042610227431413
0.0014762923475834578,-0.019061412574195895,-0.00023806088960919678,0.01360121786159435,0.0018449201580936674
0.0013291062673420483,-0.01841641488184099,0.000547653614028321,0.014194490135399362,-0.0008231076536835876
0.001172947689460379,-0.017604909257900946,0.0012115368250265374,0.01453971975880454,-0.003341404679044263
0.0010081774145899655,-0.01663626875598598,0.0017421311612223459,0.01493614176875744,-0.005401117417843874
0.0008352113951910193,-0.015521204051168788,0.002132157028150568,0.015621315397828775,-0.006846476412700579
0.00065454249301603,-0.014271603398382493,0.0023786933209997405,0.01672617459435504,-0.007601827539112485
0.0004667578485859648,-0.012900371792512633,0.0024832321364223866,0.0182474764986513,-0.007554176439423107
0.000272551019911164,-0.011421272606943273,0.0024516047241530388,0.020041871570009112,-0.006536215813076384
7.272708087987689e-05,-0.009848776442723455,0.0022937777962395885,0.021841631483805326,-0.004463569361654273
-0.00013180105294520065,-0.00819792151494945,0.0020235232754423327,0.023289044521063656,-0.0015207841096349622
-0.00034002497620467463,-0.006484186479798878,0.0016579714485340923,0.02398506156694831,0.0017837508328756252
-0.0005508590726618548,-0.004723371836705268,0.0012170653956447722,0.023547040197875187,0.004782076543550879
-0.0007631603100005498,-0.0029314831213021557,0.0007229400315310648,0.021669249690787665,0.006932984559935553
-0.0009757456601483067,-0.0011246100651426266,0.0001992499209070989,0.018178067130493327,0.008019957385564666
-0.0011874055160823798,0.0006812000923615561,-0.00032953294099443846,0.01307271398166909,0.008117095714654948
-0.001396913812073059,0.0024700728417047834,-0.0008388338621709256,0.006543462978469862,0.007374713872512399
-0.0016030364619323695,0.004226436299713985,-0.0013046867630774049,-0.0010370449508430655,0.005830423274939727
-0.0018045390113414102,0.005935148122992507,-0.0017044252216500974,-0.009148501004482114,0.003426472186964323
-0.002000193131983748,0.007581618996532049,-0.0020173349593703644,-0.01717798542814867,0.00022730087325157809
-0.0021887810659859857,0.00915193315063166,-0.0022252497828745776,-0.024486898875361266,-0.0033576974541905994
-0.002369097809513167,0.010632965192156339,-0.0023130758242329934,-0.030480684888107484,-0.006568719082641387
-0.0025399521018210935,0.012012490382779692,-0.0022692330990511022,-0.034673090996273005,-0.008568775002727087
-0.00270016818663273,0.013279284062389882,-0.0020860070780715388,-0.036738041986116195,-0.00883771351748321
-0.0028485903172319207,0.014423206094065574,-0.001759805136982212,-0.03654364247798325,-0.007427636808764717
-0.0029840912672321664,0.01543526766016825,-0.0012913136993501807,-0.03416456702164565,-0.004912959568485366
-0.003105585175900232,0.016307679589769444,-0.0006855524979179821,-0.029871366361956614,-0.002077195272342551
-0.0032120442048682624,0.017033883090157926,4.8176779228247e-05,-0.02409789538217347,0.00045585466826304777
-0.0033025177420519603,0.017608565211336923,0.0008964490352913993,-0.017390724701426396,0.0024279252987860697
-0.00337615229616427,0.018027662507275773,0.0018419815343847766,-0.010346629217535144,0.003901519693183323
-0.003432210023703884,0.018288356747260523,0.002864004585379586,-0.0035458407561300186,0.005041753798642237
-0.0034700842647826763,0.018389065767166944,0.003938731349436513,0.0025104583465508515,0.005890971025571939
-0.0034893113894559173,0.01832943091438633,0.005039916739143838,0.007450250290162754,0.0062779826045793906
-0.0034895790629556845,0.018110301108746823,0.0061394915863400255,0.01106202661730049,0.005905346825789052
-0.0034707311210726995,0.01773371336342258,0.007208256080082752,0.013304116375137433,0.004553371963153848
-0.003432768632995333,0.017202870621497005,0.008216615907622852,0.01429246152182051,0.002278581865822218
-0.003375846206767421,0.016522118592557842,0.00913534419297621,0.014270397143361,-0.0005137947889072163
-0.0033002630837247787,0.015696922347446983,0.009936350642143469,0.013565627296938073,-0.003182408330237577
-0.003206450225617568,0.014733840535668282,0.010593436113882203,0.012539873890009393,-0.00510709988687278
-0.003094956470269525,0.013640491925173807,0.011083007956806185,0.011536538616647916,-0.00595760091223247
-0.002966437499739252,0.012425507992411697,0.011384731463965445,0.010832022497306673,-0.005812938032479681
-0.0028216500852154174,0.01109846775171094,0.011482096938058569,0.010597042699764954,-0.005046069052603774
-0.0026614514524204835,0.009669815776931174,0.011362888851159093,0.01087433773070558,-0.004037701307276815
-0.0024868012043585824,0.008150768678027016,0.011019550411579138,0.011577396849373957,-0.0029112467119510404
-0.0022987623775435747,0.00655321682367115,0.010449440954831957,0.012511076380907551,-0.0014849895585899873
-0.002098499049393322,0.004889626603466376,0.009654984592481819,0.013410296382828797,0.0005061059628466875
-0.0018872694727729842,0.003172945746936817,0.008643708237255302,0.013989241856929157,0.003067008497331277
-0.0016664147888049486,0.0014165122660828836,0.007428167639559252,0.013991932441257456,0.00573401500617644
-0.0014373435159124928,-0.0003660327598136191,0.006025762219930713,0.013235767356217027,0.007681173967043175
-0.0012015117374963317,-0.002160827960615218,0.004458442344988219,0.011641798593469165,0.00810632659496988
-0.0009603990236098075,-0.003953869704807905,0.0027523148076677383,0.009247999871113684,0.006661667715962507
-0.0007154809262842486,-0.005731086525203548,0.0009371530968461133,0.0062042098935892525,0.0036578000516085596
-0.00046819994607823326,-0.007478412912265171,-0.0009541806303688654,0.002749824121738706,-7.731727569409314e-05
-0.00021993748769210197,-0.00918186644227831,-0.0028863938969168257,-0.0008222072285923528,-0.0035785011682757696
2.8010774348015892e-05,-0.010827631894218046,-0.004822492334052906,-0.0042092817614593015,-0.006122570011838776
0.00027445419011768227,-0.01240215496110139,-0.006724565122800444,-0.00714384010750109,-0.007406576282706847
0.0005183195435904937,-0.013892247258849327,-0.008554611961895539,-0.009431829933945882,-0.007486817020180755
0.0007586551981590082,-0.015285203781191008,-0.01027539434071027,-0.010979270275171355,-0.006591884223211916
0.0009946259505737697,-0.016568933066441617,-0.011851292222195308,-0.011803259111465965,-0.004962288282582832
0.001225498570438041,-0.017732098357008383,-0.013249144910508768,-0.01202585462285786,-0.00279668099045386
0.0014506196266759037,-0.018764265058186496,-0.014439052091192891,-0.011851289909760414,-0.0002831117203248676
0.0016693887791247046,-0.01965604703821648,-0.015395109098437554,-0.011529168398701406,0.0023540845504503452
0.0018812314111271793,-0.020399243210366073,-0.01609605091999503,-0.011308706036104293,0.00483851063020711
0.0020855739590638456,-0.020986956964729797,-0.016525782854211052,-0.01139127419608122,0.006857184543738566
0.002281823982743663,-0.02141369359354564,-0.016673781191951786,-0.011889573658907126,0.008089337289982906
0.0024693557668444095,-0.021675433367875994,-0.016535353112323813,-0.012801008714912479,0.008248252973341742
0.0026475016766615354,-0.021769679266831963,-0.016111749857471023,-0.014000217713185319,0.007152770152837293
0.0028155495979412084,-0.021695478551668583,-0.015410131063833704,-0.015252041272057206,0.0048268656893496326
0.0029727470207846843,-0.021453417364088567,-0.01444338172734208,-0.01624262434086766,0.0015808089296714387
0.003118312077854906,-0.021045588338640165,-0.01322978761043034,-0.016623749601369517,-0.001998433699909905
0.0032514509115467356,-0.02047553317538527,-0.01179258016767464,-0.016064164974934653,-0.005188043382054144
0.0033713794308625035,-0.01974816464795792,-0.010159367549541786,-0.014301332816931196,-0.007362141818850567
0.0034773464246225694,-0.01886967455757632,-0.008361472712892627,-0.011187247768655617,-0.00820522585867049
0.003568654666567158,-0.017847434739147367,-0.006433202052701569,-0.00672246783539124,-0.007788948453991591
0.0036446773102107354,-0.016689897006729952,-0.004411067851428501,-0.0010733090653478883,-0.006467965990027717
0.0037048683534471544,-0.01540649524071226,-0.0023329856142045072,0.005431481838267052,-0.004658049274438494
0.0037487677383591634,-0.01400754961769322,-0.00023746408707813873,0.012326084359713147,-0.0026310072872140276
0.003776003068557553,-0.012504170471810063,0.0018371972052155545,0.01905347873472487,-0.0004488589462706768
0.0037862904295112446,-0.010908158410641794,0.0038536896354957645,0.025026838104716065,0.0019290705635900353
0.0037794362454401957,-0.009231898316937008,0.005776442991792378,0.02969825736275255,0.004443087216073816
0.0037553408670339375,-0.00748824707644342,0.0075723243695329,0.032624725420826936,0.006776093926881484
