Delta,Theta,Alpha,Beta,Gamma
-8.39886216275497e-09,-1.4213712986519236e-08,-1.4213712986519231e-08,-4.70407234846309e-06,-8.495023454413393e-05
-7.47510392433724e-08,-1.26005854866709e-07,-1.2544151917100597e-07,-3.864546700619683e-05,-0.0005612125893860948
-3.3575581671238817e-07,-5.630342487358956e-07,-5.56938326756447e-07,-0.00015648846107641027,-0.0016496755332270617
-1.038558339212188e-06,-1.7300810925363332e-06,-1.6964658691203682e-06,-0.00042508738888314676,-0.002745466772097227
-2.5343373026410337e-06,-4.187779194173108e-06,-4.059880810777472e-06,-0.0008860514259375286,-0.0024214560651584765
-5.26250628124941e-06,-8.612926338190359e-06,-8.231470685055569e-06,-0.0015262775897761898,0.00031649383401527583
-9.735961090036263e-06,-1.5759076926022873e-05,-1.4802079915799677e-05,-0.0022684789155363624,0.004748281423537423
-1.6526519435808227e-05,-2.6416666728177912e-05,-2.430662964207271e-05,-0.002979912879943829,0.008509823701798118
-2.624742520177368e-05,-4.136808069828237e-05,-3.7158743465452544e-05,-0.0034935218325877824,0.009085355103580625
-3.9529893366220214e-05,-6.13334049928653e-05,-5.35805915102377e-05,-0.003635045644804243,0.005570783641739873
-5.699370015462814e-05,-8.69079635543098e-05,-7.353158885854396e-05,-0.003251702580145504,-0.0006365805259521263
-7.921571925707474e-05,-0.00011849946218742182,-9.664634521550121e-05,-0.00224023065928046,-0.006701978803637712
-0.00010670202883704824,-0.0001562753570522907,-0.00012219470366868433,-0.0005722070400202599,-0.010090793144579412
-0.00013986739436585782,-0.0002001276231762709,-0.00014907243228441092,0.001687318818375796,-0.009937841580676308
-0.00017902211577422827,-0.00024965520767639723,-0.00017582310517112837,0.004373415787661539,-0.007195217599328281
-0.000224363521605521,-0.0003041595565301003,-0.00020068569114828854,0.007231450585944768,-0.0036566211543800744
-0.0002759697110505105,-0.0003626489981004678,-0.00022166188061308842,0.009944046351942338,-0.0007100455151605654
-0.000333795583216672,-0.00042385182520127194,-0.0002366006011499059,0.012170115489135663,0.0012952305157260715
-0.0003976730242941946,-0.00048624088637057533,-0.00024329959577731191,0.013588541856189434,0.0027876346774478515
-0.00046731643802560646,-0.0005480711059809059,-0.00023962198967660385,0.013939613572311015,0.004237096521915912
-0.0005423322949195607,-0.0006074268695639249,-0.0002236207922087809,0.013059615435033629,0.005616333864186174
-0.0006222295874672016,-0.0006622730784493415,-0.0001936609058999026,0.010905684396266883,0.006429275766887644
-0.0007064288841314664,-0.0007105050992909273,-0.00014852977023351258,0.007568127450211685,0.006154870409340584
-0.0007942704049113004,-0.0007499975738221518,-8.753294871879472e-05,0.003267150848565536,0.0046659522781427295
-0.0008850235859026569,-0.0007786555512806953,-1.057500205391556e-05,-0.0016676040358959195,0.0023082838322563176
-0.0009778999120435626,-0.0007944701504538504,8.177478789452865e-05,-0.006832627509350911,-0.0003284068567591779
-0.0010720679009637401,-0.0007955759404979679,0.0001882368392385986,-0.011794980343829748,-0.002687476750081929
-0.0011666666898840752,-0.0007803031296052126,0.00030680430695718985,-0.01613750067145167,-0.00436869594056058
-0.0012608150509293922,-0.0007472184878814422,0.00043476143425457005,-0.01949825390901025,-0.00511635965974537
-0.0013536156437045554,-0.0006951542790533515,0.0005687373942870181,-0.021601275828979024,-0.004820724039331111
-0.0014441573501540975,-0.0006232298326022971,0.0007047892802216585,-0.022278418441541416,-0.003602023778967271
-0.0015315190894648243,-0.0005308713623199642,0.0008385060254898016,-0.021482386628954908,-0.0018751308654101312
-0.0016147764094649039,-0.00041783199589808884,0.0009651280911525954,-0.019289719210665583,-0.00024186081814834887
-0.0016930096789269321,-0.00028420973266377134,0.001079681595709846,-0.01589191749512421,0.0007963485154733581
-0.0017653123570190693,-0.00013046050485506422,0.0011771257099483091,-0.011574662490996847,0.0011124973875202275
-0.001830799863440872,4.2592909231082536e-05,0.0012525081766399475,-0.00668818533297864,0.0009838214875876935
-0.0018886217671351669,0.00023375162376474358,0.0013011198357093415,-0.0016138849994324007,0.0008353675541716074
-0.0019379797356606342,0.0004414271175335594,0.0013186396935330562,0.003268438226301625,0.0009070551154442787
-0.00197815053935143,0.0006636250242133558,0.0013012679342534169,0.007611022213948477,0.0011261934307504296
-0.0020085097586746503,0.0008979340495099586,0.0012458508929364264,0.011126506586811774,0.00127856365766629
-0.0020285507996575967,0.0011415293961139542,0.0011500037635186248,0.013613758433064876,0.001290048411190264
-0.0020378963908321,0.0013911953366557287,0.0010122319802608815,0.01497791565299297,0.0013247399691161835
